Time,Waiting Time
6.25153,0.00032
6.25184,0.00063
6.25208,5E-05
6.25239,0.00036
6.25271,0.00068
6.25378,0
6.2541,0.00032
6.25441,0.00063
6.25465,5E-05
6.25496,0.00036
6.25528,0.00068
6.25635,0
6.25667,0.00032
6.25698,0.00063
6.25722,5E-05
6.25753,0.00036
6.25784,0.00067
6.25892,0
6.25923,0.00031
6.25955,0.00063
6.25979,5E-05
6.2601,0.00036
6.26041,0.00067
6.26149,0
6.2618,0.00031
6.26212,0.00063
6.26242,0
6.26274,0.00032
6.26305,0.00063
6.26418,0
6.26449,0.00031
6.26481,0.00063
6.26504,5E-05
6.26536,0.00037
6.26567,0.00068
6.26675,0
6.26706,0.00031
6.26737,0.00062
6.26761,5E-05
6.26793,0.00037
6.26824,0.00068
6.26932,0
6.26963,0.00031
6.26994,0.00062
6.27018,5E-05
6.27049,0.00036
6.27081,0.00068
6.27188,0
6.2722,0.00032
6.27251,0.00063
6.27275,5E-05
6.27306,0.00036
6.27338,0.00068
6.27457,0
6.27489,0.00032
6.2752,0.00063
6.27544,5E-05
6.27575,0.00036
6.27607,0.00068
6.27714,0
6.27746,0.00032
6.27777,0.00063
6.27801,5E-05
6.27832,0.00036
6.27864,0.00068
6.27971,0
6.28003,0.00032
6.28034,0.00063
6.28058,5E-05
6.28089,0.00036
6.2812,0.00067
6.28228,0
6.28259,0.00031
6.28291,0.00063
6.28315,5E-05
6.28346,0.00036
6.28377,0.00067
6.28485,0
6.28516,0.00031
6.28548,0.00063
6.28578,0
6.2861,0.00032
6.28641,0.00063
6.28754,0
6.28785,0.00031
6.28817,0.00063
6.2884,5E-05
6.28872,0.00037
6.28903,0.00068
6.29011,0
6.29042,0.00031
6.29073,0.00062
6.29097,5E-05
6.29129,0.00037
6.2916,0.00068
6.29268,0
6.29299,0.00031
6.2933,0.00062
6.29354,5E-05
6.29385,0.00036
6.29417,0.00068
6.29524,0
6.29556,0.00032
6.29587,0.00063
6.29611,5E-05
6.29642,0.00036
6.29674,0.00068
6.29793,0
6.29825,0.00032
6.29856,0.00063
6.2988,5E-05
6.29911,0.00036
6.29943,0.00068
6.3005,0
6.30082,0.00032
6.30113,0.00063
6.30137,5E-05
6.30168,0.00036
6.302,0.00068
6.30307,0
6.30339,0.00032
6.3037,0.00063
6.30394,5E-05
6.30425,0.00036
6.30456,0.00067
6.30564,0
6.30595,0.00031
6.30627,0.00063
6.30651,5E-05
6.30682,0.00036
6.30713,0.00067
6.30821,0
6.30852,0.00031
6.30884,0.00063
6.30907,4E-05
6.30939,0.00036
6.3097,0.00067
6.3109,0
6.31121,0.00031
6.31153,0.00063
6.31176,5E-05
6.31208,0.00037
6.31239,0.00068
6.31347,0
6.31378,0.00031
6.31409,0.00062
6.31433,5E-05
6.31465,0.00037
6.31496,0.00068
6.41812,0
6.41843,0.00031
6.41875,0.00063
6.4194,0
6.41972,0.00032
6.42003,0.00063
6.42116,0
6.42147,0.00031
6.42178,0.00062
6.42244,0
6.42275,0.00031
6.42307,0.00063
6.42419,0
6.42451,0.00032
6.42482,0.00063
6.42524,0
6.42556,0.00032
6.42587,0.00063
6.427,0
6.42731,0.00031
6.42762,0.00062
6.42786,5E-05
6.42817,0.00036
6.42849,0.00068
6.42956,0
6.42988,0.00032
6.43019,0.00063
6.43043,5E-05
6.43074,0.00036
6.43106,0.00068
6.43213,0
6.43245,0.00032
6.43276,0.00063
6.61516,0
6.61547,0.00031
6.61579,0.00063
6.61691,0
6.61723,0.00032
6.61754,0.00063
6.6182,0
6.61851,0.00031
6.61883,0.00063
6.61995,0
6.62026,0.00031
6.62058,0.00063
6.621,0
6.62131,0.00031
6.62163,0.00063
6.62275,0
6.62307,0.00032
6.62338,0.00063
6.62362,5E-05
6.62393,0.00036
6.62425,0.00068
6.62532,0
6.62564,0.00032
6.62595,0.00063
6.62619,5E-05
6.6265,0.00036
6.62682,0.00068
6.62789,0
6.62821,0.00032
6.62852,0.00063
6.62876,5E-05
6.62907,0.00036
6.62939,0.00068
6.63046,0
6.63078,0.00032
6.63109,0.00063
6.6314,0
6.63171,0.00031
6.63202,0.00062
6.63315,0
6.63346,0.00031
6.63378,0.00063
6.63401,5E-05
6.63433,0.00037
6.63464,0.00068
6.63572,0
6.63603,0.00031
6.63635,0.00063
6.63658,5E-05
6.6369,0.00037
6.63721,0.00068
6.63829,0
6.6386,0.00031
6.63892,0.00063
6.63915,5E-05
6.63947,0.00037
6.63978,0.00068
6.64086,0
6.64117,0.00031
6.64149,0.00063
6.64179,0
6.64211,0.00032
6.64242,0.00063
6.64354,0
6.64386,0.00032
6.64417,0.00063
6.64441,5E-05
