Time,QueueSize
3.10724,2
3.10755,1
3.10771,1
3.10787,1
3.10818,2
3.1085,1
3.10865,1
3.10878,2
3.10881,1
3.10912,2
3.10944,1
3.1096,1
3.10973,2
3.10975,1
3.11007,2
3.11038,1
3.11054,1
3.11067,2
3.1107,1
3.11101,2
3.11133,1
3.11148,1
3.11164,1
3.11196,2
3.11227,1
3.11243,1
3.11259,1
3.1129,2
3.11322,1
3.11337,1
3.11353,1
3.11384,2
3.11416,1
3.11432,1
3.11447,1
3.11479,2
3.1151,1
3.11526,1
3.11542,1
3.11573,2
3.11605,1
3.1162,1
3.11636,1
3.11668,2
3.11699,1
3.11715,1
3.11731,1
3.11762,2
3.11794,1
3.11809,1
3.11825,1
3.11856,2
3.11888,1
3.11904,1
3.11919,1
3.11951,1
3.11998,1
3.12045,1
3.12092,1
3.1214,1
3.12187,1
3.12234,1
3.12281,1
3.12328,1
3.12376,1
3.12423,1
3.1247,1
3.12517,1
3.12564,1
3.12612,1
3.30634,2
3.30728,2
3.30822,2
3.30912,2
3.30917,2
3.30944,1
3.3096,1
3.30975,1
3.31007,2
3.31011,2
3.31038,1
3.31054,1
3.3107,1
3.31101,2
3.31106,2
3.31133,1
3.31148,1
3.31164,1
3.31196,1
3.312,2
3.31243,1
3.3129,1
3.31294,2
3.31389,2
3.31483,2
3.31578,2
3.31672,2
3.31766,2
3.31861,2
3.31955,2
3.3205,2
3.32144,2
3.32238,2
3.32333,2
3.32427,2
3.32522,2
3.32616,2
3.50668,2
3.50699,1
3.50715,1
3.50731,1
3.50762,2
3.50794,1
3.5081,1
3.50825,1
3.50857,2
3.50888,1
3.50904,1
3.5092,1
3.50951,2
3.50964,2
3.50983,1
3.50998,1
3.51014,1
3.51046,2
3.51058,2
3.51077,1
3.51093,1
3.51108,1
3.5114,2
3.51153,2
3.51171,1
3.51187,1
3.51203,1
3.51234,2
3.51247,2
3.51266,1
3.51282,1
3.51297,1
3.51329,2
3.51342,2
3.5136,1
3.51376,1
3.51392,1
3.51423,2
3.51455,1
3.5147,1
3.51486,1
3.51518,2
3.51549,1
3.51565,1
3.5158,1
3.51612,2
3.51643,1
3.51659,1
3.51675,1
3.51706,2
3.51738,1
3.51754,1
3.51769,1
3.51801,2
3.51832,1
3.51848,1
3.51864,1
3.51895,2
3.51927,1
3.51942,1
3.51958,1
3.5199,2
3.52021,1
3.52037,1
3.52052,1
3.52084,2
3.52115,1
3.52131,1
3.52147,1
3.52178,2
3.5221,1
3.52226,1
3.52241,1
3.52273,2
3.52304,1
3.5232,1
3.52336,1
3.52367,2
3.52399,1
3.52414,1
3.5243,1
3.52462,2
3.52493,1
3.52509,1
3.52524,1
3.52556,2
3.52587,1
3.52603,1
3.52619,1
3.5265,2
3.52682,1
3.52698,1
3.52713,1
3.52745,1
3.52792,1
3.52839,1
3.52886,1
3.52934,1
3.52981,1
3.53028,1
3.53075,1
3.53122,1
3.5317,1
3.53217,1
3.53264,1
3.53311,1
3.53358,1
3.53406,1
3.53453,1
3.535,1
3.53547,1
3.53594,1
3.53642,1
3.53689,1
3.53736,1
3.70767,2
3.70861,2
3.70955,2
3.70998,2
3.7103,1
3.71046,1
3.7105,2
3.71061,1
3.71093,2
3.71124,1
3.7114,1
3.71144,2
3.71156,1
3.71187,2
3.71219,1
3.71234,1
3.71239,2
3.7125,1
3.71282,2
3.71313,1
3.71329,1
3.71333,2
3.71344,1
3.71376,2
3.71407,1
3.71423,1
3.71427,2
3.71439,1
3.7147,1
3.71518,1
3.71522,2
3.71565,1
3.71612,1
3.71616,2
3.71659,1
3.71711,2
3.71805,2
3.71899,2
3.71994,2
3.72088,2
3.72183,2
3.72277,2
3.72371,2
3.72466,2
3.7256,2
3.72655,2
3.72749,2
3.72843,2
3.72938,2
3.73032,2
3.73127,2
3.73221,2
3.73315,2
3.7341,2
3.73504,2
3.73599,2
3.73693,2
3.73787,2
3.90801,2
3.90832,1
3.90848,1
3.90864,1
3.90895,2
3.90927,1
3.90943,1
3.90958,1
3.9099,2
3.91021,1
3.91037,1
3.91053,1
3.91084,2
3.91097,2
3.91116,1
3.91131,1
3.91147,1
3.91179,2
3.91191,2
3.9121,1
3.91226,1
3.91242,1
3.91273,2
3.91286,2
3.91304,1
3.9132,1
3.91336,1
3.91367,2
3.9138,2
3.91399,1
3.91415,1
3.9143,1
3.91462,2
3.91475,2
3.91493,1
3.91509,1
3.91525,1
3.91556,2
3.91569,2
3.91588,1
3.91603,1
3.91619,1
3.91651,2
3.91663,2
3.91682,1
3.91698,1
3.91714,1
3.91745,2
3.91776,1
3.91792,1
3.91808,1
3.91839,2
3.91871,1
3.91887,1
3.91902,1
3.91934,2
3.91965,1
3.91981,1
3.91997,1
3.92028,2
3.9206,1
3.92075,1
3.92091,1
3.92123,2
3.92154,1
3.9217,1
3.92186,1
3.92217,2
3.92248,1
3.92264,1
3.9228,1
3.92311,2
3.92343,1
3.92359,1
3.92374,1
3.92406,2
3.92437,1
3.92453,1
3.92469,1
3.925,2
3.92532,1
3.92547,1
3.92563,1
3.92595,2
3.92626,1
3.92642,1
3.92658,1
3.92689,2
3.9272,1
3.92736,1
3.92752,1
3.92783,2
3.92815,1
3.92831,1
3.92846,1
3.92878,2
3.92909,1
3.92925,1
3.92941,1
3.92972,2
3.93004,1
3.93019,1
3.93035,1
3.93067,2
3.93098,1
3.93114,1
3.9313,1
3.93161,2
3.93192,1
3.93208,1
3.93224,1
3.93255,2
3.93287,1
3.93303,1
3.93318,1
3.9335,2
3.93381,1
3.93397,1
3.93413,1
3.93444,2
3.93476,1
3.93491,1
3.93507,1
3.93539,2
3.9357,1
3.93586,1
3.93602,1
3.93633,2
3.93664,1
3.9368,1
3.93696,1
3.93727,2
3.93759,1
3.93775,1
3.9379,1
3.93822,2
3.93853,1
3.93869,1
3.93885,1
3.93916,1
3.93963,1
3.94011,1
3.94058,1
3.94105,1
3.94152,1
3.94199,1
3.94247,1
3.94294,1
3.94341,1
3.94388,1
3.94435,1
3.94483,1
3.9453,1
3.94577,1
3.94624,1
3.94671,1
3.94719,1
3.94766,1
3.94813,1
3.9486,1
3.94907,1
3.94955,1
3.95002,1
3.95049,1
3.95096,1
3.95143,1
3.95191,1
3.95238,1
3.95285,1
3.95332,1
3.95379,1
3.95427,1
4.10853,2
4.10947,2
4.11041,2
4.11131,2
4.11136,2
4.11163,1
4.11179,1
4.11194,1
4.11226,2
4.1123,2
4.11257,1
4.11273,1
4.11289,1
4.1132,2
4.11325,2
4.11352,1
4.11367,1
4.11383,1
4.11415,2
4.11419,2
4.11446,1
4.11462,1
4.11478,1
4.11509,2
4.11513,2
4.1154,1
4.11556,1
4.11572,1
4.11603,2
4.11608,2
4.11635,1
4.11651,1
4.11666,1
4.11698,2
4.11702,2
4.11729,1
4.11745,1
4.11761,1
4.11792,1
4.11797,2
4.11839,1
4.11887,1
4.11891,2
4.11934,1
4.11981,1
4.11985,2
4.12028,1
4.12075,1
4.1208,2
4.12174,2
4.12269,2
4.12363,2
4.12457,2
4.12552,2
4.12646,2
4.12741,2
4.12835,2
4.12929,2
4.13024,2
4.13118,2
4.13213,2
4.13307,2
4.13401,2
4.13496,2
4.1359,2
4.13685,2
4.13779,2
4.13873,2
4.13968,2
4.14062,2
4.14157,2
4.14251,2
4.14345,2
4.1444,2
4.14534,2
4.14629,2
4.14723,2
4.14817,2
4.14912,2
4.15006,2
4.15101,2
4.15195,2
4.15289,2
4.15384,2
4.15478,2
4.30887,2
4.30918,1
4.30934,1
4.3095,1
4.30981,2
4.31013,1
4.31028,1
4.31044,1
4.31076,2
4.31107,1
4.31123,1
4.31139,1
4.3117,2
4.31202,1
4.31217,1
4.3123,2
4.31233,1
4.31264,2
4.31296,1
4.31312,1
4.31325,2
4.31327,1
4.31359,2
4.3139,1
4.31406,1
4.31419,2
4.31422,1
4.31453,2
4.31485,1
4.315,1
4.31513,2
4.31516,1
4.31548,2
4.31579,1
4.31595,1
4.31608,2
4.31611,1
4.31642,2
4.31674,1
4.31689,1
4.31702,2
4.31705,1
4.31736,2
4.31768,1
4.31784,1
4.31797,2
4.31799,1
4.31831,2
4.31862,1
4.31878,1
4.31891,2
4.31894,1
4.31925,2
4.31957,1
4.31972,1
4.31985,2
4.31988,1
4.3202,2
4.32051,1
4.32067,1
4.3208,2
4.32083,1
4.32114,2
4.32146,1
4.32161,1
4.32177,1
4.32208,2
4.3224,1
4.32256,1
4.32271,1
4.32303,2
4.32334,1
4.3235,1
4.32366,1
4.32397,2
4.32429,1
4.32444,1
4.3246,1
4.32492,2
4.32523,1
4.32539,1
4.32555,1
4.32586,2
4.32618,1
4.32633,1
4.32649,1
4.3268,2
4.32712,1
4.32728,1
4.32743,1
4.32775,2
4.32806,1
4.32822,1
4.32838,1
4.32869,2
4.32901,1
4.32916,1
4.32932,1
4.32964,2
4.32995,1
4.33011,1
4.33027,1
4.33058,2
4.3309,1
4.33105,1
4.33121,1
4.33152,2
4.33184,1
4.332,1
4.33215,1
4.33247,2
4.33278,1
4.33294,1
4.3331,1
4.33341,2
4.33373,1
4.33388,1
4.33404,1
4.33436,2
4.33467,1
4.33483,1
4.33499,1
4.3353,2
4.33562,1
4.33577,1
4.33593,1
4.33624,2
4.33656,1
4.33672,1
4.33687,1
4.33719,2
4.3375,1
4.33766,1
4.33782,1
4.33813,2
4.33845,1
4.3386,1
4.33876,1
4.33908,2
4.33939,1
4.33955,1
4.33971,1
4.34002,2
4.34034,1
4.34049,1
4.34065,1
4.34096,2
4.34128,1
4.34144,1
4.34159,1
4.34191,2
4.34222,1
4.34238,1
4.34254,1
4.34285,2
4.34317,1
4.34332,1
4.34348,1
4.3438,2
4.34411,1
4.34427,1
4.34443,1
4.34474,2
4.34506,1
4.34521,1
4.34537,1
4.34568,2
4.346,1
4.34616,1
4.34631,1
4.34663,2
4.34694,1
4.3471,1
4.34726,1
4.34757,2
4.34789,1
4.34804,1
4.3482,1
4.34852,2
4.34883,1
4.34899,1
4.34915,1
4.34946,2
4.34978,1
4.34993,1
4.35009,1
4.3504,2
4.35072,1
4.35088,1
4.35103,1
4.35135,2
4.35166,1
4.35182,1
4.35198,1
4.35229,2
4.35261,1
4.35276,1
4.35292,1
4.35324,2
4.35355,1
4.35371,1
4.35387,1
4.35418,2
4.3545,1
4.35465,1
4.35481,1
4.35512,2
4.35544,1
4.3556,1
4.35575,1
4.35607,1
4.35654,1
4.35701,1
4.35748,1
4.35796,1
4.35843,1
4.3589,1
4.35937,1
4.35984,1
4.36032,1
4.36079,1
4.36126,1
4.36173,1
4.3622,1
4.36268,1
4.36315,1
4.36362,1
4.36409,1
4.36456,1
4.36504,1
4.36551,1
4.36598,1
4.36645,1
4.36692,1
4.3674,1
4.36787,1
4.36834,1
4.36881,1
4.36928,1
4.36976,1
4.37023,1
4.3707,1
4.37117,1
4.37164,1
4.37212,1
4.37259,1
4.37306,1
4.37353,1
4.374,1
4.37448,1
4.37495,1
4.37542,1
4.37589,1
4.37636,1
4.37684,1
4.37731,1
4.37778,1
4.37825,1
4.37872,1
4.3792,1
4.50938,2
4.51033,2
4.51127,2
4.51222,2
4.51264,2
4.51296,1
4.51312,1
4.51316,2
4.51327,1
4.51359,2
4.5139,1
4.51406,1
4.5141,2
4.51422,1
4.51453,2
4.51485,1
4.515,1
4.51505,2
4.51516,1
4.51548,2
4.51579,1
4.51595,1
4.51599,2
4.51611,1
4.51642,2
4.51674,1
4.51689,1
4.51694,2
4.51705,1
4.51736,2
4.51768,1
4.51784,1
4.51788,2
4.51799,1
4.51831,2
4.51862,1
4.51878,1
4.51882,2
4.51894,1
4.51925,2
4.51957,1
4.51972,1
4.51977,2
4.51988,1
4.5202,2
4.52051,1
4.52067,1
4.52071,2
4.52083,1
4.52114,2
4.52146,1
4.52161,1
4.52166,2
4.52177,1
4.52208,1
4.52256,1
4.5226,2
4.52303,1
4.5235,1
4.52354,2
4.52397,1
4.52444,1
4.52449,2
4.52492,1
4.52539,1
4.52543,2
4.52586,1
4.52633,1
4.52638,2
4.52732,2
4.52826,2
4.52921,2
4.53015,2
4.5311,2
4.53204,2
4.53298,2
4.53393,2
4.53487,2
4.53582,2
4.53676,2
4.5377,2
4.53865,2
4.53959,2
4.54054,2
4.54148,2
4.54242,2
4.54337,2
4.54431,2
4.54526,2
4.5462,2
4.54714,2
4.54809,2
4.54903,2
4.54998,2
4.55092,2
4.55186,2
4.55281,2
4.55375,2
4.5547,2
4.55564,2
4.55658,2
4.55753,2
4.55847,2
4.55942,2
4.56036,2
4.5613,2
4.56225,2
4.56319,2
4.56414,2
4.56508,2
4.56602,2
4.56697,2
4.56791,2
4.56886,2
4.5698,2
4.57074,2
4.57169,2
4.57263,2
4.57358,2
4.57452,2
4.57546,2
4.57641,2
4.57735,2
4.5783,2
4.57924,2
4.70973,2
4.71004,1
4.7102,1
4.71036,1
4.71067,2
4.71099,1
4.71114,1
4.7113,1
4.71162,2
4.71193,1
4.71209,1
4.71224,1
4.71256,2
4.71287,1
4.71303,1
4.71316,2
4.71319,1
4.7135,2
4.71382,1
4.71398,1
4.7141,2
4.71413,1
4.71445,2
4.71476,1
4.71492,1
4.71505,2
4.71508,1
4.71539,2
4.71571,1
4.71586,1
4.71599,2
4.71602,1
4.71634,2
4.71665,1
4.71681,1
4.71694,2
4.71696,1
4.71728,2
4.71759,1
4.71775,1
4.71788,2
4.71791,1
4.71822,2
4.71854,1
4.7187,1
4.71882,2
4.71885,1
4.71917,2
4.71948,1
4.71964,1
4.71977,2
4.7198,1
4.72011,2
4.72043,1
4.72058,1
4.72071,2
4.72074,1
4.72106,2
4.72137,1
4.72153,1
4.72166,2
4.72168,1
4.722,2
4.72231,1
4.72247,1
4.7226,2
4.72263,1
4.72294,2
4.72326,1
4.72342,1
4.72354,2
4.72357,1
4.72389,2
4.7242,1
4.72436,1
4.72449,2
4.72452,1
4.72483,2
4.72515,1
4.7253,1
4.72543,2
4.72546,1
4.72578,2
4.72609,1
4.72625,1
4.72638,2
4.7264,1
4.72672,2
4.72703,1
4.72719,1
4.72735,1
4.72766,2
4.72798,1
4.72814,1
4.72829,1
4.72861,2
4.72892,1
4.72908,1
4.72924,1
4.72955,2
4.72987,1
4.73002,1
4.73018,1
4.7305,2
4.73081,1
4.73097,1
4.73112,1
4.73144,2
4.73175,1
4.73191,1
4.73207,1
4.73238,2
4.7327,1
4.73286,1
4.73301,1
4.73333,2
4.73364,1
4.7338,1
4.73396,1
4.73427,2
4.73459,1
4.73474,1
4.7349,1
4.73522,2
4.73553,1
4.73569,1
4.73584,1
4.73616,2
4.73647,1
4.73663,1
4.73679,1
4.7371,2
4.73742,1
4.73758,1
4.73773,1
4.73805,2
4.73836,1
4.73852,1
4.73868,1
4.73899,2
4.73931,1
4.73946,1
4.73962,1
4.73994,2
4.74025,1
4.74041,1
4.74056,1
4.74088,2
4.74119,1
4.74135,1
4.74151,1
4.74182,2
4.74214,1
4.7423,1
4.74245,1
4.74277,2
4.74308,1
4.74324,1
4.7434,1
4.74371,2
4.74403,1
4.74418,1
4.74434,1
4.74466,2
4.74497,1
4.74513,1
4.74528,1
4.7456,2
4.74591,1
4.74607,1
4.74623,1
4.74654,2
4.74686,1
4.74702,1
4.74717,1
4.74749,2
4.7478,1
4.74796,1
4.74812,1
4.74843,2
4.74875,1
4.7489,1
4.74906,1
4.74938,2
4.74969,1
4.74985,1
4.75,1
4.75032,2
4.75063,1
4.75079,1
4.75095,1
4.75126,2
4.75158,1
4.75174,1
4.75189,1
4.75221,2
4.75252,1
4.75268,1
4.75284,1
4.75315,2
4.75347,1
4.75362,1
4.75378,1
4.7541,2
4.75441,1
4.75457,1
4.75472,1
4.75504,2
4.75535,1
4.75551,1
4.75567,1
4.75598,2
4.7563,1
4.75646,1
4.75661,1
4.75693,2
4.7574,2
4.75787,2
4.75834,2
4.75882,2
4.75929,2
4.75976,2
4.76023,2
4.7607,2
4.76118,2
4.76165,2
4.76212,2
4.76259,2
4.76306,2
4.76354,2
4.76401,2
4.76448,2
4.76495,2
4.76542,2
4.7659,2
4.76637,2
4.76684,2
4.76731,2
4.76778,2
4.76826,2
4.76873,2
4.7692,2
4.76967,2
4.77014,2
4.77062,2
4.77109,2
4.77156,2
4.77203,2
4.7725,2
4.77298,2
4.77345,2
4.77392,2
4.77439,2
4.77486,2
4.77534,2
4.77581,2
4.77628,2
4.77675,2
4.77722,2
4.7777,2
4.77817,2
4.77864,2
4.77911,2
4.77958,2
4.78006,2
4.78053,2
4.781,2
4.78147,2
4.78194,2
4.78242,2
4.78289,2
4.78336,2
4.78383,2
4.7843,2
4.78478,2
4.78525,2
4.78572,2
4.78619,2
4.78666,2
4.78714,2
4.78761,2
4.78808,1
4.78855,1
4.78902,1
4.7895,1
4.78997,1
4.79044,1
4.79091,1
4.79138,1
4.79186,1
4.79233,1
4.7928,1
4.79327,1
4.79374,1
4.79422,1
4.79427,1
4.79475,1
4.79522,1
4.79557,1
4.79604,1
4.79652,1
4.79687,1
4.79734,1
4.79781,1
4.79817,1
4.79864,1
4.79911,1
4.79947,1
4.79994,1
4.80041,1
4.80076,1
4.80123,1
4.80171,1
4.80206,1
4.80253,1
4.803,1
4.80336,1
4.80383,1
4.8043,1
4.80466,1
4.80513,1
4.8056,1
4.80595,1
4.80643,1
4.8069,1
4.80725,1
4.80772,1
4.80819,1
4.80855,1
4.80902,1
4.80949,1
4.91024,2
4.91119,2
4.91213,2
4.91307,2
4.9136,2
4.91392,1
4.91402,2
4.91407,1
4.91415,1
4.91454,1
4.91455,1
4.91485,1
4.9149,1
4.91496,2
4.91509,1
4.91537,1
4.91584,1
4.91591,2
4.9164,2
4.91672,1
4.91685,2
4.91688,1
4.91695,1
4.91734,1
4.91735,1
4.91765,1
4.9177,1
4.91779,2
4.91789,1
4.91817,1
4.91827,1
4.91859,1
4.91865,1
4.91874,2
4.91882,1
4.919,1
4.91947,1
4.91968,2
4.91994,1
4.92014,1
4.9203,1
4.92046,1
4.92063,2
4.92069,1
4.92077,1
4.92108,1
4.92124,1
4.92139,1
4.92157,2
4.92159,1
4.92163,1
4.92201,1
4.92207,1
4.92233,1
4.92251,2
4.92254,1
4.92256,1
4.92289,1
4.92336,1
4.92346,2
4.92384,1
4.924,1
4.92419,1
4.92431,1
4.9244,2
4.92455,1
4.92466,1
4.92493,1
4.92513,1
4.92525,1
4.92535,2
4.92548,1
4.92549,1
4.92596,1
4.92629,2
4.92643,1
4.9268,2
4.92711,1
4.92723,2
4.92727,1
4.92735,1
4.92774,1
4.92818,2
4.92912,2
4.93007,2
4.93101,2
4.93195,2
4.9329,2
4.93384,2
4.93479,2
4.93573,2
4.93667,2
4.93762,2
4.93856,2
4.93951,2
4.94045,2
4.94139,2
4.94234,2
4.94328,2
4.94423,2
4.94517,2
4.94611,2
4.94706,2
4.948,2
4.94895,2
4.94989,2
4.95083,2
4.95178,2
4.95272,2
4.95367,2
4.95461,2
4.95555,2
4.9565,2
4.95744,2
4.95839,2
4.95933,2
4.96027,2
4.96122,2
4.96216,2
4.96311,2
4.96405,2
4.96499,2
4.96594,2
4.96688,2
4.96783,2
4.96877,2
4.96971,2
4.97066,2
4.9716,2
4.97255,2
4.97349,2
4.97443,2
4.97538,2
4.97632,2
4.97727,2
4.97821,2
4.97915,2
4.9801,2
4.98104,2
4.98199,2
4.98293,2
4.98387,2
4.98482,2
4.98576,2
4.98671,2
4.98765,2
4.98859,2
4.98954,2
4.99048,2
4.99143,2
4.99237,2
4.99331,2
4.99426,2
4.99479,2
4.99562,2
4.99656,2
4.99739,2
4.99821,2
4.99915,2
4.99998,2
5.00081,2
5.00175,2
5.00258,2
5.0034,2
5.00435,2
5.00517,2
5.006,2
5.00694,2
5.00777,2
5.00859,2
5.00954,2
5.11064,2
5.11096,1
5.11111,1
5.11119,1
5.11158,1
5.11159,1
5.11189,1
5.11194,1
5.11213,1
5.11241,1
5.11288,1
5.11345,2
5.11376,1
5.11392,1
5.114,1
5.11412,2
5.11438,1
5.11439,1
5.11469,1
5.11474,1
5.11493,1
5.11494,2
5.11522,1
5.11531,1
5.11563,1
5.11569,1
5.11587,1
5.11589,2
5.11604,1
5.11651,1
5.11692,2
5.11699,1
5.1173,1
5.11734,1
5.11761,1
5.11775,2
5.11781,1
5.11785,1
5.11823,1
5.11828,1
5.11855,1
5.11864,1
5.11869,2
5.11879,1
5.11911,1
5.11917,1
5.11948,1
5.11951,2
5.11958,1
5.11972,1
5.11993,1
5.12034,2
5.12041,1
5.12088,1
5.12104,1
5.12123,1
5.12128,2
5.12135,1
5.12159,1
5.1217,1
5.12197,1
5.12211,2
5.12218,1
5.12229,1
5.12252,1
5.12253,1
5.12294,2
5.123,1
5.12347,1
5.12384,2
5.12388,2
5.12416,1
5.12431,1
5.12439,1
5.12471,2
5.12478,1
5.12479,1
5.12509,1
5.12514,1
5.12533,1
5.12553,2
5.12561,1
5.12571,1
5.12602,1
5.12608,1
5.12626,1
5.12644,1
5.12647,2
5.12691,1
5.12731,2
5.12738,1
5.12758,1
5.12773,1
5.12789,1
5.12813,1
5.12814,2
5.12821,1
5.12863,1
5.12868,1
5.12894,1
5.12903,1
5.12918,1
5.1295,1
5.12956,1
5.12988,1
5.12998,1
5.13011,1
5.13033,1
5.1308,1
5.13127,1
5.13143,1
5.13163,1
5.13175,1
5.13198,1
5.1321,1
5.13237,1
5.13257,1
5.13268,1
5.13292,2
5.1333,1
5.1334,1
5.13362,1
5.13385,1
5.13387,1
5.13422,1
5.13469,1
5.13517,2
5.13549,1
5.13552,1
5.13572,1
5.13599,1
5.13611,1
5.13642,1
5.13646,1
5.13666,1
5.13682,1
5.13729,1
5.13776,1
5.13797,1
5.13811,1
5.13829,1
5.13852,1
5.13859,1
5.13891,1
5.13906,1
5.13922,1
5.13941,1
5.13946,1
5.13988,1
5.13996,1
5.14027,1
5.14036,1
5.14051,1
5.14071,1
5.14118,1
5.14165,1
5.14183,1
5.14201,1
5.14214,1
5.14238,1
5.14248,1
5.14276,1
5.14295,1
5.14308,1
5.14331,2
5.1437,1
5.14378,1
5.14401,1
5.14425,2
5.1446,1
5.14507,1
5.14555,1
5.14557,1
5.14588,1
5.1459,1
5.14612,1
5.14637,1
5.1465,1
5.14681,1
5.14684,1
5.14705,1
5.1472,1
5.14743,1
5.14767,1
5.14775,1
5.14799,1
5.14814,1
5.1485,1
5.14897,1
5.1493,1
5.14944,1
5.14962,1
5.14979,1
5.14985,1
5.15024,1
5.15027,1
5.15055,1
5.15074,1
5.15079,1
5.15109,1
5.15156,1
5.15203,1
5.15222,1
5.15239,1
5.15254,1
5.15277,1
5.15286,1
5.15316,1
5.15333,1
5.15347,1
5.15369,1
5.15371,1
5.15409,1
5.15416,1
5.15441,1
5.15463,1
5.15464,1
5.15498,1
5.15546,1
5.15593,1
5.15596,1
5.15628,2
5.15651,1
5.15675,1
5.1569,1
5.15721,1
5.15723,1
5.15745,1
5.15758,1
5.15783,1
5.15805,1
5.15814,1
5.15838,1
5.15852,1
5.15888,1
5.15935,1
5.1597,1
5.15982,1
5.16001,1
5.16017,1
5.16025,1
5.16063,1
5.16065,1
5.16095,1
5.16112,1
5.16118,1
5.16147,1
5.16157,1
5.16188,1
5.16194,1
5.16212,1
5.16242,1
5.16277,1
5.16324,1
5.16355,1
5.16371,1
5.16387,1
5.16407,1
5.1641,1
5.16449,1
5.16454,1
5.1648,1
5.16501,1
5.16504,1
5.16536,1
5.16542,1
5.16574,1
5.16584,1
5.16597,1
5.16631,1
5.16666,1
5.16713,1
5.16729,1
5.16761,2
5.16784,1
5.16796,1
5.16823,1
5.16843,1
5.16854,1
5.16878,1
5.1689,1
5.16926,1
5.16973,1
5.17009,1
5.1702,1
5.17041,1
5.17055,1
5.17064,1
5.17103,2
5.17134,1
5.1715,1
5.17158,1
5.17185,1
5.17196,1
5.17228,1
5.17232,1
5.17251,1
5.1728,1
5.17315,1
5.17362,1
5.17395,1
5.17409,1
5.17426,1
5.17445,1
5.1745,1
5.17488,1
5.17492,1
5.1752,1
5.17539,1
5.17543,1
5.17575,1
5.17582,1
5.17613,1
5.17622,1
5.17637,1
5.17669,1
5.17704,1
5.17751,1
5.17769,1
5.17799,1
5.178,1
5.17824,1
5.17834,1
5.17862,1
5.17881,1
5.17893,1
5.17917,1
5.17928,1
5.17955,1
5.17964,1
5.17987,1
5.18011,2
5.18058,1
5.18094,1
5.18141,1
5.18142,1
5.18174,1
5.18188,1
5.18197,1
5.18223,1
5.18236,1
5.18267,1
5.18271,1
5.18291,1
5.18318,1
5.18353,1
5.184,1
5.18423,1
5.18447,1
5.18454,1
5.18478,1
5.18483,1
5.18528,1
5.1853,1
5.18559,1
5.18577,1
5.18583,1
5.18613,1
5.18621,1
5.18653,1
5.1866,1
5.18676,1
5.18707,1
5.18742,1
5.1879,1
5.18808,1
5.18837,1
5.1884,1
5.18863,1
5.18872,1
5.18902,1
5.18919,1
5.18933,1
5.18957,1
5.18967,1
5.18995,1
5.19002,1
5.19026,1
5.19049,1
5.1905,1
5.19096,1
5.19132,1
