Time,QueueSize
3.22057,1
3.22215,1
3.22372,1
3.22529,1
3.22687,1
3.22844,1
3.23002,1
3.23159,1
3.23316,1
3.23474,1
3.23631,1
3.23788,1
3.23946,1
3.24103,1
3.2426,1
3.24418,1
3.24575,1
3.24732,1
3.2489,1
3.25047,1
3.25204,1
3.25362,1
3.2545,1
3.25588,1
3.25745,1
3.25883,1
3.2602,1
3.26178,1
3.26315,1
3.26453,1
3.2661,1
3.26748,1
3.26885,1
3.27043,1
3.2718,1
3.27318,1
3.27475,1
3.27613,1
3.2775,1
3.27908,1
3.31126,1
3.31264,1
3.31421,1
3.31593,1
3.31731,1
3.31888,1
3.32026,1
3.32164,1
3.32321,1
3.32459,1
3.32596,1
3.32753,1
3.32891,1
3.33029,1
3.33186,1
3.33324,1
3.33461,1
3.33619,1
3.33756,1
3.33894,1
3.34051,1
3.34189,1
3.34326,1
3.34484,1
3.34621,1
3.34759,1
3.34916,1
3.35054,1
3.35191,1
3.35349,1
3.35486,1
3.35624,1
3.35781,1
3.35919,1
3.36056,1
3.36214,1
3.36351,1
3.36489,1
3.36646,1
3.36784,1
3.36921,1
3.37079,1
3.37216,1
3.37354,1
3.37511,1
3.37649,1
3.37787,1
3.37944,1
3.38081,1
3.38219,1
3.38376,1
3.38514,1
3.38652,1
3.38809,1
3.38947,1
3.39084,1
3.39241,1
3.39379,1
3.39517,1
3.39674,1
3.39812,1
3.39949,1
3.40107,1
3.40244,1
3.40382,1
3.40539,1
3.40677,1
3.40814,1
3.40972,1
3.41109,1
3.41247,1
3.41404,1
3.41542,1
3.41679,1
3.41837,1
3.41974,1
3.42112,1
3.42269,1
3.42407,1
3.42544,1
3.42702,1
3.42839,1
3.42977,1
3.43134,1
3.43272,1
3.43409,1
3.43567,1
3.43704,1
3.43842,1
3.43999,1
3.44137,1
3.44275,1
3.44432,1
3.44569,1
3.44707,1
3.44864,1
3.45002,1
3.4514,1
3.45297,1
3.45435,1
3.45572,1
3.45729,1
3.45867,1
3.46005,1
3.46162,1
3.463,1
3.46437,1
3.46595,1
3.46732,1
3.4687,1
3.47027,1
3.47165,1
3.47302,1
3.4746,1
3.47597,1
3.47735,1
3.47892,1
3.4803,1
3.48167,1
3.48325,1
3.48462,1
3.486,1
3.48757,1
3.48895,1
3.49032,1
3.4919,1
3.49327,1
3.49465,1
3.49622,1
3.4976,1
3.49897,1
3.50055,1
3.50192,1
3.5033,1
3.53327,1
3.53552,1
3.53689,1
3.53847,1
3.54019,1
3.54157,1
3.54314,1
3.54452,1
3.54589,1
3.54747,1
3.54884,1
3.55022,1
3.55179,1
3.55317,1
3.55454,1
3.55612,1
3.55749,1
3.55887,1
3.56044,1
3.56182,1
3.56319,1
3.56477,1
3.56614,1
3.56752,1
3.56909,1
3.57047,1
3.57184,1
3.57342,1
3.57479,1
3.57617,1
3.57774,1
3.57912,1
3.58049,1
3.58207,1
3.58344,1
3.58482,1
3.58639,1
3.58777,1
3.58915,1
3.59072,1
3.59209,1
3.59347,1
3.59504,1
3.59642,1
3.5978,1
3.59937,1
3.60075,1
3.60212,1
3.60369,1
3.60507,1
3.60645,1
3.60802,1
3.6094,1
3.61077,1
3.61235,1
3.61372,1
3.6151,1
3.61667,1
3.61805,1
3.61942,1
3.621,1
3.62237,1
3.62375,1
3.62532,1
3.6267,1
3.62807,1
3.62965,1
3.63102,1
3.6324,1
3.63397,1
3.63535,1
3.63672,1
3.6383,1
3.63967,1
3.64105,1
3.64262,1
3.644,1
3.64537,1
3.64695,1
3.64832,1
3.6497,1
3.65127,1
3.65265,1
3.65403,1
3.6556,1
3.65697,1
3.65835,1
3.65992,1
3.66131,1
3.66269,1
3.66426,1
3.66564,1
3.66701,1
3.66859,1
3.66996,1
3.67134,1
3.67291,1
3.67429,1
3.67566,1
3.67724,1
3.67861,1
3.67999,1
3.68156,1
3.68294,1
3.68432,1
3.68589,1
3.68726,1
3.68864,1
3.69021,1
3.69159,1
3.69297,1
3.69454,1
3.69592,1
3.69729,1
3.69886,1
3.70024,1
3.70162,1
3.70319,1
3.70457,1
3.70594,1
3.70752,1
3.70889,1
3.71027,1
3.71184,1
3.71322,1
3.71459,1
3.71617,1
3.71754,1
3.71892,1
3.72049,1
3.72187,1
3.72324,1
3.72482,1
3.75452,1
3.75589,1
3.75752,1
3.75977,1
3.76115,1
3.76272,1
3.76445,1
3.76582,1
3.7674,1
3.76877,1
3.77015,1
3.77172,1
3.7731,1
3.77447,1
3.77605,1
3.77742,1
3.7788,1
3.78037,1
3.78175,1
3.78312,1
3.7847,1
3.78607,1
3.78745,1
3.78902,1
3.7904,1
3.79177,1
3.79335,1
3.79472,1
3.7961,1
3.79767,1
3.79905,1
3.80043,1
3.802,1
3.80337,1
3.80475,1
3.80632,1
3.8077,1
3.80908,1
3.81065,1
3.81203,1
3.8134,1
3.81497,1
3.81635,1
3.81773,1
3.8193,1
3.82068,1
3.82205,1
3.82363,1
3.825,1
3.82638,1
3.82795,1
3.82933,1
3.8307,1
3.83228,1
3.83365,1
3.83503,1
3.8366,1
3.83798,1
3.83935,1
3.84093,1
3.8423,1
3.84368,1
3.84525,1
3.84663,1
3.848,1
3.84958,1
3.85095,1
3.85233,1
3.8539,1
3.85528,1
3.85665,1
3.85823,1
3.8596,1
3.86098,1
3.86255,1
3.86393,1
3.86531,1
3.86688,1
3.86825,1
3.86963,1
3.8712,1
3.87258,1
3.87396,1
3.87553,1
3.87691,1
3.87828,1
3.87985,1
3.88123,1
3.88261,1
3.88418,1
3.88557,1
3.88694,1
3.88852,1
3.88989,1
3.89127,1
3.89284,1
3.89422,1
3.8956,1
3.89717,1
3.89854,1
3.89992,1
3.90149,1
3.90287,1
3.90425,1
3.90582,1
3.9072,1
3.90857,1
3.91014,1
3.91152,1
3.9129,1
3.91447,1
3.91585,1
3.91722,1
3.9188,1
3.92017,1
3.92155,1
3.92312,1
3.9245,1
3.92587,1
3.92745,1
3.92882,1
3.9302,1
3.93177,1
3.93315,1
3.93452,1
3.9361,1
3.93747,1
3.93885,1
3.94042,1
3.9418,1
3.94317,1
3.94475,1
3.94612,1
3.9475,1
3.97652,1
3.97877,1
3.98015,1
3.98178,1
3.98403,1
3.98541,1
3.98698,1
3.9887,1
3.99008,1
3.99165,1
3.99303,1
3.9944,1
3.99598,1
3.99735,1
3.99873,1
4.0003,1
4.00168,1
4.00305,1
4.00463,1
4.006,1
4.00738,1
4.00895,1
4.01033,1
4.01171,1
4.01328,1
4.01465,1
4.01603,1
4.0176,1
4.01898,1
4.02036,1
4.02193,1
4.02331,1
4.02468,1
4.02625,1
4.02763,1
4.02901,1
4.03058,1
4.03196,1
4.03333,1
4.03491,1
4.03628,1
4.03766,1
4.03923,1
4.04061,1
4.04198,1
4.04356,1
4.04493,1
4.04631,1
4.04788,1
4.04926,1
4.05063,1
4.05221,1
4.05358,1
4.05496,1
4.05653,1
4.05791,1
4.05928,1
4.06086,1
4.06223,1
4.06361,1
4.06518,1
4.06656,1
4.06793,1
4.06951,1
4.07088,1
4.07226,1
4.07383,1
4.07521,1
4.07659,1
4.07816,1
4.07953,1
4.08091,1
4.08248,1
4.08386,1
4.08524,1
4.08681,1
4.08819,1
4.08956,1
4.09113,1
4.09251,1
4.09389,1
4.09546,1
4.09684,1
4.09821,1
4.09979,1
4.10116,1
4.10254,1
4.10411,1
4.10549,1
4.10686,1
4.10844,1
4.10982,1
4.1112,1
4.11277,1
4.11415,1
4.11553,1
4.1171,1
4.11848,1
4.11985,1
4.12142,1
4.1228,1
4.12418,1
4.12575,1
4.12713,1
4.1285,1
4.13008,1
4.13145,1
4.13283,1
4.1344,1
4.13578,1
4.13715,1
4.13873,1
4.1401,1
4.14148,1
4.14305,1
4.14443,1
4.1458,1
4.14738,1
4.14875,1
4.15013,1
4.1517,1
4.15308,1
4.15445,1
4.15603,1
4.1574,1
4.15878,1
4.16035,1
4.16173,1
4.1631,1
4.16468,1
4.16605,1
4.16743,1
4.169,1
4.19777,1
4.19915,1
4.20078,1
4.20303,1
4.20441,1
4.20604,1
4.20829,1
4.20966,1
4.21124,1
4.21296,1
4.21433,1
4.21591,1
4.21728,1
4.21866,1
4.22023,1
4.22161,1
4.22299,1
4.22456,1
4.22593,1
4.22731,1
4.22888,1
4.23026,1
4.23164,1
4.23321,1
4.23459,1
4.23596,1
4.23753,1
4.23891,1
4.24029,1
4.24186,1
4.24324,1
4.24461,1
4.24619,1
4.24756,1
4.24894,1
4.25051,1
4.25189,1
4.25326,1
4.25484,1
4.25621,1
4.25759,1
4.25916,1
4.26054,1
4.26191,1
4.26349,1
4.26486,1
4.26624,1
4.26781,1
4.26919,1
4.27056,1
4.27214,1
4.27351,1
4.27489,1
4.27646,1
4.27784,1
4.27921,1
4.28079,1
4.28216,1
4.28354,1
4.28511,1
4.28649,1
4.28787,1
4.28944,1
4.29081,1
4.29219,1
4.29376,1
4.29514,1
4.29652,1
4.29809,1
4.29947,1
4.30084,1
4.30241,1
4.30379,1
4.30517,1
4.30674,1
4.30812,1
4.30949,1
4.31107,1
4.31244,1
4.31382,1
4.31539,1
4.31677,1
4.31814,1
4.31972,1
4.32109,1
4.32247,1
4.32404,1
4.32542,1
4.32679,1
4.32837,1
4.32974,1
4.33112,1
4.33269,1
4.33408,1
4.33546,1
4.33703,1
4.33841,1
4.33978,1
4.34136,1
4.34273,1
4.34411,1
4.34568,1
4.34706,1
4.34843,1
4.35001,1
4.35138,1
4.35276,1
4.35433,1
4.35571,1
4.35708,1
4.35866,1
4.36003,1
4.36141,1
4.36298,1
4.36436,1
4.36573,1
4.36731,1
4.36897,1
4.36956,1
4.37034,1
4.37113,1
4.37172,1
4.37297,1
4.37376,1
4.37435,1
4.37514,1
4.37592,1
4.37651,1
4.3773,1
4.37809,1
4.37868,1
4.37946,1
4.38025,1
4.38084,1
4.38163,1
4.38241,1
4.383,1
4.38379,1
4.38457,1
4.38516,1
4.38595,1
4.38674,1
4.38733,1
4.38811,1
4.3889,1
4.38949,1
4.39028,1
4.39106,1
4.39165,1
4.41899,1
4.41978,1
4.42037,1
4.42203,1
4.42282,1
4.42341,1
4.42425,1
4.42504,1
4.42563,1
4.42729,1
4.42807,1
4.42866,1
4.42951,1
4.43029,1
4.43088,1
4.43254,1
4.43333,1
4.43392,1
4.43471,1
4.43549,1
4.43608,1
4.43721,1
4.438,1
4.43859,1
4.43938,1
4.44016,1
4.44075,1
4.44154,1
4.44233,1
4.44292,1
4.4437,1
4.44449,1
4.44508,1
4.44587,1
4.44665,1
4.44724,1
4.44803,1
4.44881,1
4.4494,1
4.45019,1
4.45098,1
4.45157,1
4.45235,1
4.45314,1
4.45373,1
4.45452,1
4.4553,1
4.45589,1
4.45668,1
4.45747,1
4.45805,1
4.45884,1
4.45963,1
4.46022,1
4.461,1
4.46179,1
4.46238,1
4.46317,1
4.46395,1
4.46454,1
4.46533,1
4.46612,1
4.46671,1
4.46749,1
4.46828,1
4.46887,1
4.46965,1
4.47044,1
4.47103,1
4.47182,1
4.4726,1
4.47319,1
4.47398,1
4.47477,1
4.47536,1
4.47614,1
4.47693,1
4.47752,1
4.47831,1
4.47909,1
4.47968,1
4.48047,1
4.48125,1
4.48184,1
4.48263,1
4.48342,1
4.48401,1
4.48479,1
4.48558,1
4.48617,1
4.48696,1
4.48774,1
4.48833,1
4.48912,1
4.48991,1
4.49049,1
4.49128,1
4.49207,1
4.49266,1
4.49344,1
4.49423,1
4.49482,1
4.49561,1
4.49639,1
4.49698,1
4.49777,1
4.49856,1
4.49915,1
4.49993,1
4.50072,1
4.50131,1
4.50209,1
4.50288,1
4.50347,1
4.50426,1
4.50504,1
4.50563,1
4.50642,1
4.50721,1
4.5078,1
4.50858,1
4.50937,1
4.50996,1
4.51075,1
4.51153,1
4.51212,1
4.51291,1
4.51369,1
4.51428,1
4.51507,1
4.51586,1
4.51645,1
4.51723,1
4.51802,1
4.51861,1
4.5194,1
4.52018,1
4.52077,1
4.52156,1
4.52235,1
4.52293,1
4.52372,1
4.52451,1
4.5251,1
4.52588,1
4.52667,1
4.52726,1
4.52805,1
4.52883,1
4.52942,1
4.53021,1
4.531,1
4.53159,1
4.53237,1
4.53316,1
4.53375,1
4.53453,1
4.53532,1
4.53591,1
4.5367,1
4.53748,1
4.53807,1
4.53886,1
4.53965,1
4.54024,1
4.54102,1
4.54181,1
4.5424,1
4.54319,1
4.54397,1
4.54456,1
4.54535,1
4.54613,1
4.54672,1
4.54751,1
4.5483,1
4.54889,1
4.54967,1
4.55046,1
4.55105,1
4.55184,1
4.55262,1
4.55321,1
4.554,1
4.55479,1
4.55537,1
4.55616,1
4.55695,1
4.55754,1
4.55834,1
4.55912,1
4.55971,1
4.5605,1
4.56129,1
4.56188,1
4.56266,1
4.56345,1
4.56404,1
4.56482,1
4.56561,1
4.5662,1
4.56699,1
4.56777,1
4.56836,1
4.56915,1
4.56994,1
4.57053,1
4.57131,1
4.5721,1
4.57269,1
4.57348,1
4.57426,1
4.57485,1
4.57564,1
4.57642,1
4.57701,1
4.5778,1
4.57859,1
4.57918,1
4.57996,1
4.58075,1
4.58134,1
4.58213,1
4.58291,1
4.5835,1
4.58429,1
4.58508,1
4.58566,1
4.58645,1
4.58724,1
4.58783,1
4.58861,1
4.5894,1
4.58999,1
4.59156,1
4.59498,1
4.59635,1
4.59773,1
4.5993,1
4.60147,1
4.60284,1
4.60422,1
4.60579,1
4.60795,1
4.60933,1
4.61071,1
4.61228,1
4.641,1
4.64325,1
4.64462,1
4.64625,1
4.64929,1
4.65072,1
4.6521,1
4.65455,1
4.65671,1
4.65843,1
4.65981,1
4.66138,1
4.66354,1
4.66492,1
4.6663,1
4.66787,1
4.67003,1
4.67141,1
4.67278,1
4.67436,1
4.67573,1
4.6779,1
4.67927,1
4.68085,1
4.68222,1
4.68438,1
4.68576,1
4.68733,1
4.68871,1
4.69087,1
4.69225,1
4.69382,1
4.6952,1
4.69736,1
4.69874,1
4.70031,1
4.70169,1
4.70385,1
4.70522,1
4.7068,1
4.70817,1
4.71034,1
4.71171,1
4.71329,1
4.71466,1
4.71604,1
4.7182,1
4.71977,1
4.76657,1
4.76735,1
4.76873,1
4.76951,1
4.77089,1
4.77168,1
4.77305,1
4.77384,1
4.77522,1
4.776,1
4.77738,1
4.77817,1
4.77955,1
4.78034,1
4.78172,1
4.7825,1
4.78388,1
4.78467,1
4.78604,1
4.78683,1
4.7882,1
4.78899,1
4.79037,1
4.79115,1
4.79253,1
4.79332,1
4.79469,1
4.79548,1
4.79685,1
4.79764,1
4.79902,1
4.7998,1
4.80118,1
4.80197,1
4.80334,1
4.80413,1
4.80551,1
4.80629,1
4.80767,1
4.80845,1
4.80983,1
4.81042,1
4.81363,1
4.81501,1
4.81638,1
4.81796,1
4.81933,1
4.82071,1
4.82228,1
4.82366,1
4.82503,1
4.82661,1
4.82798,1
4.82936,1
4.83093,1
4.83231,1
4.83368,1
4.83526,1
4.83663,1
4.83801,1
4.83958,1
4.84096,1
4.84233,1
4.84391,1
4.84528,1
4.84666,1
4.84823,1
4.84961,1
4.85099,1
4.85256,1
4.85393,1
4.85531,1
4.85688,1
4.85826,1
4.85964,1
4.86121,1
4.86259,1
4.86396,1
4.86553,1
4.86691,1
4.86829,1
4.86986,1
4.87124,1
4.87261,1
4.87419,1
4.87556,1
4.87694,1
4.87851,1
4.87989,1
4.88126,1
4.88284,1
4.88421,1
4.88559,1
4.88716,1
4.88854,1
4.88991,1
4.89149,1
4.89286,1
4.89424,1
4.89581,1
4.89719,1
4.89856,1
4.90014,1
4.90151,1
4.90289,1
4.90446,1
4.90584,1
5.03483,1
5.03641,1
5.03837,1
5.03994,1
5.04152,1
5.04309,1
5.04466,1
5.04624,1
5.04781,1
5.04938,1
5.05096,1
5.05253,1
5.0541,1
5.05568,1
5.05725,1
5.05882,1
5.0604,1
5.06197,1
5.06354,1
5.06512,1
5.06669,1
5.06826,1
5.07022,1
5.0718,1
5.07337,1
5.07494,1
5.07652,1
5.07809,1
5.07966,1
5.08124,1
5.08281,1
5.08438,1
5.08596,1
5.08753,1
5.0891,1
5.09068,1
5.09225,1
5.09382,1
5.0954,1
5.09697,1
5.09854,1
5.10012,1
5.10169,1
5.10326,1
5.10484,1
5.10641,1
5.10798,1
5.10956,1
5.11113,1
5.1127,1
5.11428,1
5.11585,1
5.11742,1
5.119,1
5.12057,1
5.12214,1
5.12372,1
5.12529,1
5.12686,1
5.25603,1
5.25761,1
5.25957,1
5.26115,1
5.26272,1
5.26429,1
5.26587,1
5.26744,1
5.26901,1
5.27059,1
5.27216,1
5.27373,1
5.27531,1
5.27688,1
5.27845,1
5.28003,1
5.2816,1
5.28317,1
5.28475,1
5.28632,1
5.28789,1
5.28947,1
5.29104,1
5.29261,1
5.29419,1
5.29576,1
5.29733,1
5.29891,1
5.30048,1
5.30205,1
5.30363,1
5.3052,1
5.30677,1
5.30835,1
5.30992,1
5.31149,1
5.31307,1
5.31464,1
5.31621,1
5.31779,1
5.31936,1
5.32093,1
5.32251,1
5.32408,1
5.32565,1
5.32723,1
5.3288,1
5.33037,1
5.33195,1
5.33352,1
5.33509,1
5.33667,1
5.33824,1
5.33981,1
5.34139,1
5.34296,1
5.34453,1
5.34611,1
5.34768,1
5.34925,1
5.47802,1
5.4796,1
5.48156,1
5.48314,1
5.48471,1
5.48628,1
5.48786,1
5.48943,1
5.491,1
5.49258,1
5.49415,1
5.49572,1
5.4973,1
5.49887,1
5.50044,1
5.50202,1
5.50359,1
5.50516,1
5.50674,1
5.50831,1
5.50988,1
5.51146,1
5.51303,1
5.5146,1
5.51618,1
5.51775,1
5.51932,1
5.5209,1
5.52247,1
5.52404,1
5.52562,1
5.52719,1
5.52876,1
5.53034,1
5.53191,1
5.53348,1
5.53506,1
5.53663,1
5.5382,1
5.53978,1
5.54135,1
5.54292,1
5.5445,1
5.54607,1
5.54764,1
5.54922,1
5.55079,1
5.55236,1
5.55394,1
5.55551,1
5.55708,1
5.55866,1
5.56023,1
5.5618,1
5.56338,1
5.56495,1
5.56652,1
5.5681,1
5.56967,1
5.57124,1
5.70001,1
5.70159,1
5.70355,1
5.70512,1
5.7067,1
5.70827,1
5.70984,1
5.71142,1
5.71299,1
5.71456,1
5.71614,1
5.71771,1
5.71928,1
5.72086,1
5.72243,1
5.724,1
5.72558,1
5.72715,1
5.72872,1
5.7303,1
5.73187,1
5.73344,1
5.73502,1
5.73659,1
5.73816,1
5.73974,1
5.74131,1
5.74288,1
5.74446,1
5.74603,1
5.7476,1
5.74918,1
5.75075,1
5.75232,1
5.7539,1
5.75547,1
5.75704,1
5.75862,1
5.76019,1
5.76176,1
5.76334,1
5.76491,1
5.76648,1
5.76806,1
5.76963,1
5.7712,1
5.77278,1
5.77435,1
5.77592,1
5.7775,1
5.77907,1
5.78064,1
5.78222,1
5.78379,1
5.78536,1
5.78694,1
5.78851,1
5.79008,1
5.79166,1
5.79323,1
5.92121,1
5.92279,1
5.92475,1
5.92633,1
5.9279,1
5.92947,1
5.93105,1
5.93262,1
5.93419,1
5.93577,1
5.93734,1
5.93891,1
5.94049,1
5.94206,1
5.94363,1
5.94521,1
5.94678,1
5.94835,1
5.94993,1
5.9515,1
5.95307,1
5.95465,1
5.95622,1
5.95779,1
5.95937,1
5.96094,1
5.96251,1
5.96409,1
5.96566,1
5.96723,1
5.96881,1
5.97038,1
5.97195,1
5.97353,1
5.9751,1
5.97667,1
5.97825,1
5.97982,1
5.98139,1
5.98297,1
5.98454,1
5.98611,1
5.98769,1
5.98926,1
5.99083,1
5.99241,1
5.99398,1
5.99555,1
5.99713,1
5.9987,1
6.00027,1
6.00185,1
6.00342,1
6.00499,1
6.00657,1
6.00814,1
6.00971,1
6.01129,1
6.01286,1
6.01443,1
6.14242,1
6.14399,1
6.14596,1
6.14753,1
6.1491,1
6.15068,1
6.15225,1
6.15382,1
6.1554,1
6.15697,1
6.15854,1
6.16012,1
6.16169,1
6.16326,1
6.16484,1
6.16641,1
6.16798,1
6.16956,1
6.17113,1
6.1727,1
6.17428,1
6.17585,1
6.17742,1
6.179,1
6.18057,1
6.18214,1
6.18372,1
6.18529,1
6.18686,1
6.18844,1
6.19001,1
6.19158,1
6.19316,1
6.19473,1
6.1963,1
6.19788,1
6.19945,1
6.20102,1
6.2026,1
6.20417,1
6.20574,1
6.20732,1
6.20889,1
6.21046,1
6.21204,1
6.21361,1
6.21518,1
6.21676,1
6.21833,1
6.2199,1
6.22148,1
6.22305,1
6.22462,1
6.2262,1
6.22777,1
6.22934,1
6.23092,1
6.23249,1
6.23406,1
6.23564,1
6.23721,1
6.36441,1
6.36598,1
6.36794,1
6.36952,1
6.37109,1
6.37266,1
6.37424,1
6.37581,1
6.37738,1
6.37896,1
6.38053,1
6.3821,1
6.38368,1
6.38525,1
6.38682,1
6.3884,1
6.38997,1
6.39154,1
6.39312,1
6.39469,1
6.39626,1
6.39784,1
6.39941,1
6.40098,1
6.40256,1
6.40413,1
6.4057,1
6.40728,1
6.40885,1
6.41042,1
6.412,1
6.41357,1
6.41514,1
6.41672,1
6.41829,1
6.41986,1
6.42144,1
6.42301,1
6.42458,1
6.42616,1
6.42773,1
6.4293,1
6.43088,1
6.43245,1
6.43402,1
6.4356,1
6.43717,1
6.43874,1
6.44032,1
6.44189,1
6.44346,1
6.44504,1
6.44661,1
6.44818,1
6.44976,1
6.45133,1
6.4529,1
6.45448,1
6.45605,1
6.45762,1
6.4592,1
6.58639,1
6.58797,1
6.58993,1
6.59151,1
6.59308,1
6.59465,1
6.59623,1
6.5978,1
6.59937,1
6.60095,1
6.60252,1
6.60409,1
6.60567,1
6.60724,1
6.60881,1
6.61039,1
6.61196,1
6.61353,1
6.61511,1
6.61668,1
6.61825,1
6.61983,1
6.6214,1
6.62297,1
6.62455,1
6.62612,1
6.62769,1
6.62927,1
6.63084,1
6.63241,1
6.63399,1
6.63556,1
6.63713,1
6.63871,1
6.64028,1
6.64185,1
6.64343,1
6.645,1
6.64657,1
6.64815,1
6.64972,1
6.65129,1
6.65287,1
6.65444,1
6.65601,1
6.65759,1
6.65916,1
6.66073,1
6.66231,1
6.66388,1
6.66545,1
6.66703,1
6.6686,1
6.67017,1
6.67175,1
6.67332,1
6.67489,1
6.67647,1
6.67804,1
6.67961,1
6.68119,1
6.80838,1
6.80996,1
6.81153,1
6.8131,1
6.81468,1
6.81625,1
6.81782,1
6.8194,1
6.82097,1
6.82254,1
6.82412,1
6.82569,1
6.82726,1
6.82884,1
6.83041,1
6.83198,1
6.83356,1
6.83513,1
6.8367,1
6.83828,1
6.83985,1
6.84142,1
6.843,1
6.84457,1
6.84614,1
6.84772,1
6.84929,1
6.85086,1
6.85244,1
6.85401,1
6.85558,1
6.85716,1
6.85873,1
6.8603,1
6.86188,1
6.86345,1
6.86502,1
6.8666,1
6.86817,1
6.86974,1
6.87132,1
6.87289,1
6.87446,1
6.87604,1
6.87761,1
6.87918,1
6.88076,1
6.88233,1
6.8839,1
6.88548,1
6.88705,1
6.88862,1
6.8902,1
6.89177,1
6.89334,1
6.89492,1
6.89649,1
6.89806,1
6.89964,1
6.90121,1
6.90278,1
7.02959,1
7.03116,1
7.03273,1
