Time,Waiting Time
2.54026,0.00063
2.5412,0
2.54152,0.00032
2.54183,0.00063
2.55139,0
2.55171,0.00032
2.55202,0.00063
2.55296,0
2.55328,0.00032
2.55359,0.00063
2.55454,0
2.55485,0.00031
2.55517,0.00063
2.55611,0
2.55643,0.00032
2.55674,0.00063
2.55768,0
2.558,0.00032
2.55831,0.00063
2.55926,0
2.55957,0.00031
2.55989,0.00063
2.56083,0
2.56115,0.00032
2.56146,0.00063
2.5624,0
2.56272,0.00032
2.56303,0.00063
2.56398,0
2.56429,0.00031
2.56461,0.00063
2.56555,0
2.56587,0.00032
2.56618,0.00063
2.56712,0
2.56744,0.00032
2.56775,0.00063
2.5687,0
2.56901,0.00031
2.56933,0.00063
2.57027,0
2.57059,0.00032
2.5709,0.00063
2.57184,0
2.57216,0.00032
2.57247,0.00063
2.57342,0
2.57373,0.00031
2.57405,0.00063
2.57499,0
2.57531,0.00032
2.57562,0.00063
2.57656,0
2.57688,0.00032
2.57719,0.00063
2.57814,0
2.57845,0.00031
2.57877,0.00063
2.57971,0
2.58003,0.00032
2.58034,0.00063
2.58128,0
2.5816,0.00032
2.58191,0.00063
2.58286,0
2.58317,0.00031
2.58349,0.00063
2.58443,0
2.58475,0.00032
2.58506,0.00063
2.586,0
2.58632,0.00032
2.58663,0.00063
2.58758,0
2.58789,0.00031
2.58821,0.00063
2.58915,0
2.58947,0.00032
2.58978,0.00063
2.59072,0
2.59104,0.00032
2.59135,0.00063
2.5923,0
2.59261,0.00031
2.59293,0.00063
2.59387,0
2.59419,0.00032
2.5945,0.00063
2.59544,0
2.59576,0.00032
2.59607,0.00063
2.59702,0
2.59733,0.00031
2.59765,0.00063
2.59859,0
2.59891,0.00032
2.59922,0.00063
2.60016,0
2.60048,0.00032
2.60079,0.00063
2.60174,0
2.60205,0.00031
2.60237,0.00063
2.7569,0
2.75721,0.00031
2.75753,0.00063
2.75847,0
2.75879,0.00032
2.7591,0.00063
2.76004,0
2.76036,0.00032
2.76067,0.00063
2.76162,0
2.76193,0.00031
2.76225,0.00063
2.76319,0
2.76351,0.00032
2.76382,0.00063
2.76476,0
2.76508,0.00032
2.76539,0.00063
2.76634,0
2.76665,0.00031
2.76697,0.00063
2.77259,0
2.77291,0.00032
2.77322,0.00063
2.77417,0
2.77448,0.00031
2.7748,0.00063
2.77574,0
2.77605,0.00031
2.77637,0.00063
2.77731,0
2.77763,0.00032
2.77794,0.00063
2.77889,0
2.7792,0.00031
2.77952,0.00063
2.78046,0
2.78077,0.00031
2.78109,0.00063
2.78203,0
2.78235,0.00032
2.78266,0.00063
2.78361,0
2.78392,0.00031
2.78424,0.00063
2.78518,0
2.78549,0.00031
2.78581,0.00063
2.78675,0
2.78707,0.00032
2.78738,0.00063
2.78833,0
2.78864,0.00031
2.78896,0.00063
2.7899,0
2.79021,0.00031
2.79053,0.00063
2.79147,0
2.79179,0.00032
2.7921,0.00063
2.79305,0
2.79336,0.00031
2.79368,0.00063
2.79462,0
2.79493,0.00031
2.79525,0.00063
2.79619,0
2.79651,0.00032
2.79682,0.00063
2.79777,0
2.79808,0.00031
2.7984,0.00063
2.79934,0
2.79965,0.00031
2.79997,0.00063
2.80091,0
2.80123,0.00032
2.80154,0.00063
2.80249,0
2.8028,0.00031
2.80312,0.00063
2.80406,0
2.80437,0.00031
2.80469,0.00063
2.80563,0
2.80595,0.00032
2.80626,0.00063
2.80721,0
2.80752,0.00031
2.80784,0.00063
2.80878,0
2.80909,0.00031
2.80941,0.00063
2.81035,0
2.81067,0.00032
2.81098,0.00063
2.81193,0
2.81224,0.00031
2.81256,0.00063
2.8135,0
2.81381,0.00031
2.81413,0.00063
2.81507,0
2.81539,0.00032
2.8157,0.00063
2.81665,0
2.81696,0.00031
2.81728,0.00063
2.81822,0
2.81853,0.00031
2.81885,0.00063
2.81979,0
2.82011,0.00032
2.82042,0.00063
2.82137,0
2.82168,0.00031
2.822,0.00063
2.82294,0
2.82325,0.00031
2.82357,0.00063
2.82451,0
2.82483,0.00032
2.82514,0.00063
2.82609,0
2.8264,0.00031
2.82672,0.00063
2.82766,0
2.82797,0.00031
2.82829,0.00063
2.82923,0
2.82955,0.00032
2.82986,0.00063
2.83081,0
2.83112,0.00031
2.83144,0.00063
2.83238,0
2.83269,0.00031
2.83301,0.00063
2.83395,0
2.83427,0.00032
2.83458,0.00063
2.83553,0
2.83584,0.00031
2.83616,0.00063
2.8371,0
2.83741,0.00031
2.83773,0.00063
2.83867,0
2.83899,0.00032
2.8393,0.00063
2.84025,0
2.84056,0.00031
2.84088,0.00063
2.84182,0
2.84213,0.00031
2.84245,0.00063
2.84339,0
2.84371,0.00032
2.84402,0.00063
2.84497,0
2.84528,0.00031
2.8456,0.00063
2.84654,0
2.84685,0.00031
2.84717,0.00063
2.84811,0
2.84843,0.00032
2.84874,0.00063
2.84969,0
2.85,0.00031
2.85032,0.00063
2.97889,0
2.9792,0.00031
2.97952,0.00063
2.98046,0
2.98077,0.00031
2.98109,0.00063
2.98203,0
2.98235,0.00032
2.98266,0.00063
2.98361,0
2.98392,0.00031
2.98424,0.00063
2.98518,0
2.98549,0.00031
2.98581,0.00063
2.98675,0
2.98707,0.00032
2.98738,0.00063
2.98833,0
2.98864,0.00031
2.98896,0.00063
2.9899,0
2.99021,0.00031
2.99053,0.00063
2.99147,0
2.99179,0.00032
2.9921,0.00063
2.99305,0
2.99336,0.00031
2.99368,0.00063
2.99462,0
2.99493,0.00031
2.99525,0.00063
2.99619,0
2.99651,0.00032
2.99682,0.00063
2.99777,0
2.99808,0.00031
2.9984,0.00063
2.99934,0
2.99965,0.00031
2.99997,0.00063
3.00091,0
3.00123,0.00032
3.00154,0.00063
3.00249,0
3.0028,0.00031
3.00312,0.00063
3.00406,0
3.00437,0.00031
3.00469,0.00063
3.00563,0
3.00595,0.00032
3.00626,0.00063
3.00721,0
3.00752,0.00031
3.00784,0.00063
3.00878,0
3.00909,0.00031
3.00941,0.00063
3.01035,0
3.01067,0.00032
3.01098,0.00063
3.01193,0
3.01224,0.00031
3.01256,0.00063
3.0135,0
3.01381,0.00031
3.01413,0.00063
3.01507,0
3.01539,0.00032
3.0157,0.00063
3.01665,0
3.01696,0.00031
3.01728,0.00063
3.01822,0
3.01853,0.00031
3.01885,0.00063
3.01979,0
3.02011,0.00032
3.02042,0.00063
3.02137,0
3.02168,0.00031
3.022,0.00063
3.02294,0
3.02325,0.00031
3.02357,0.00063
3.02451,0
3.02483,0.00032
3.02514,0.00063
3.02609,0
3.0264,0.00031
3.02672,0.00063
3.02766,0
3.02797,0.00031
3.02829,0.00063
3.02923,0
3.02955,0.00032
3.02986,0.00063
3.03081,0
3.03112,0.00031
3.03144,0.00063
3.03238,0
3.03269,0.00031
3.03301,0.00063
3.03395,0
3.03427,0.00032
3.03458,0.00063
3.03553,0
3.03584,0.00031
3.03616,0.00063
3.0371,0
3.03741,0.00031
3.03773,0.00063
3.03867,0
3.03899,0.00032
3.0393,0.00063
3.04025,0
3.04056,0.00031
3.04088,0.00063
3.04182,0
3.04213,0.00031
3.04245,0.00063
3.04339,0
3.04371,0.00032
3.04402,0.00063
3.04497,0
3.04528,0.00031
3.0456,0.00063
3.04654,0
3.04685,0.00031
3.04717,0.00063
3.04811,0
3.04843,0.00032
3.04874,0.00063
3.04969,0
3.05,0.00031
3.05032,0.00063
3.05126,0
3.05157,0.00031
3.05189,0.00063
3.05283,0
3.05315,0.00032
3.05346,0.00063
3.05441,0
3.05472,0.00031
3.05504,0.00063
3.05598,0
3.05629,0.00031
3.05661,0.00063
3.05755,0
3.05787,0.00032
3.05818,0.00063
3.05913,0
3.05944,0.00031
3.05976,0.00063
3.0607,0
3.06101,0.00031
3.06133,0.00063
3.06227,0
3.06259,0.00032
3.0629,0.00063
3.06385,0
3.06416,0.00031
3.06448,0.00063
3.06542,0
3.06573,0.00031
3.06605,0.00063
3.06699,0
3.06731,0.00032
3.06762,0.00063
3.06857,0
3.06888,0.00031
3.0692,0.00063
3.07014,0
3.07045,0.00031
3.07077,0.00063
3.07171,0
3.07203,0.00032
3.07234,0.00063
3.07329,0
3.0736,0.00031
3.07392,0.00063
3.07486,0
3.07517,0.00031
3.07549,0.00063
3.07643,0
3.07675,0.00032
3.07706,0.00063
3.07801,0
3.07832,0.00031
3.07864,0.00063
3.07958,0
3.07989,0.00031
3.08021,0.00063
3.08115,0
3.08147,0.00032
3.08178,0.00063
3.08273,0
3.08304,0.00031
3.08336,0.00063
3.0843,0
3.08461,0.00031
3.08493,0.00063
3.08587,0
3.08619,0.00032
3.0865,0.00063
3.08745,0
3.08776,0.00031
3.08808,0.00063
3.08902,0
3.08933,0.00031
3.08965,0.00063
3.08989,0.00081
3.09059,0
3.09091,0.00032
3.09114,0.00054
3.09217,0
3.09248,0.00031
3.09376,0
3.09407,0.00031
3.09439,0.00063
3.09539,0
3.09571,0.00032
3.09602,0.00063
3.09691,0
3.09723,0.00032
3.09754,0.00063
3.10006,0
3.10038,0.00032
3.10069,0.00063
3.1017,0
3.10201,0.00031
3.10233,0.00063
3.10485,0
3.10517,0.00032
3.10548,0.00063
3.10637,0
3.10669,0.00032
3.107,0.00063
3.10801,0
3.10832,0.00031
3.10864,0.00063
3.11116,0
3.11147,0.00031
3.11179,0.00063
3.20016,0
3.20048,0.00032
3.20079,0.00063
3.20168,0
3.20199,0.00031
3.20231,0.00063
3.20483,0
3.20515,0.00032
3.20546,0.00063
3.20647,0
3.20678,0.00031
3.2071,0.00063
3.20799,0
3.2083,0.00031
3.20862,0.00063
3.21114,0
3.21146,0.00032
3.21177,0.00063
3.21278,0
3.21309,0.00031
3.21341,0.00063
3.21429,0
3.21461,0.00032
3.21492,0.00063
3.21745,0
3.21776,0.00031
3.21808,0.00063
3.21908,0
3.2194,0.00032
3.21971,0.00063
3.22212,0
3.22243,0.00031
3.22275,0.00063
3.22376,0
3.22407,0.00031
3.22438,0.00062
3.22527,0
3.22559,0.00032
3.2259,0.00063
3.22843,0
3.22874,0.00031
3.22906,0.00063
3.23006,0
3.23038,0.00032
3.23069,0.00063
3.23158,0
3.2319,0.00032
3.23221,0.00063
3.23473,0
3.23505,0.00032
3.23536,0.00063
3.23637,0
3.23668,0.00031
3.237,0.00063
3.23789,0
3.2382,0.00031
3.23852,0.00063
3.24104,0
3.24136,0.00032
3.24167,0.00063
3.24268,0
3.24299,0.00031
3.24331,0.00063
3.24583,0
3.24615,0.00032
3.24646,0.00063
3.24735,0
3.24766,0.00031
3.24798,0.00063
3.24887,0
3.24918,0.00031
3.2495,0.00063
3.25202,0
3.25234,0.00032
3.25265,0.00063
3.25366,0
3.25397,0.00031
3.25429,0.00063
3.25517,0
3.25549,0.00032
3.2558,0.00063
3.25833,0
3.25864,0.00031
3.25896,0.00063
3.25996,0
3.26028,0.00032
3.26059,0.00063
3.26148,0
3.2618,0.00032
3.26211,0.00063
3.26464,0
3.26495,0.00031
3.26526,0.00062
3.26627,0
3.26659,0.00032
3.2669,0.00063
3.26942,0
3.26974,0.00032
3.27005,0.00063
3.27094,0
3.27126,0.00032
3.27157,0.00063
3.27258,0
3.27289,0.00031
3.27321,0.00063
3.27561,0
3.27593,0.00032
3.27624,0.00063
3.27725,0
3.27756,0.00031
3.27788,0.00063
3.27877,0
3.27908,0.00031
3.2794,0.00063
3.28192,0
3.28224,0.00032
3.28255,0.00063
3.28356,0
3.28387,0.00031
3.28419,0.00063
3.28508,0
3.28539,0.00031
3.2857,0.00062
3.28823,0
3.28854,0.00031
3.28886,0.00063
3.28986,0
3.29018,0.00032
3.29049,0.00063
3.29302,0
3.29333,0.00031
3.29365,0.00063
3.29454,0
3.29485,0.00031
3.29517,0.00063
3.29617,0
3.29649,0.00032
3.2968,0.00063
3.29932,0
3.29964,0.00032
3.29995,0.00063
3.30084,0
3.30116,0.00032
3.30147,0.00063
3.30236,0
3.30268,0.00032
3.30299,0.00063
3.30552,0
3.30583,0.00031
3.30614,0.00062
3.30715,0
3.30747,0.00032
3.30778,0.00063
3.30867,0
3.30898,0.00031
3.3093,0.00063
3.31182,0
3.31214,0.00032
3.31245,0.00063
3.31346,0
3.31377,0.00031
3.31409,0.00063
3.31498,0
3.31529,0.00031
3.31561,0.00063
3.31813,0
3.31844,0.00031
3.31876,0.00063
3.31976,0
3.32008,0.00032
3.32039,0.00063
3.32292,0
3.32323,0.00031
3.32355,0.00063
3.32444,0
3.32475,0.00031
3.32507,0.00063
3.32607,0
3.32639,0.00032
3.3267,0.00063
3.32911,0
3.32942,0.00031
3.32974,0.00063
3.33074,0
3.33106,0.00032
3.33137,0.00063
3.33226,0
3.33258,0.00032
3.33289,0.00063
3.33542,0
3.33573,0.00031
3.33605,0.00063
3.33705,0
3.33737,0.00032
3.33768,0.00063
3.33857,0
3.33888,0.00031
3.3392,0.00063
3.34172,0
3.34204,0.00032
3.34235,0.00063
3.34336,0
3.34367,0.00031
3.34399,0.00063
3.34651,0
3.34683,0.00032
3.34714,0.00063
3.34803,0
3.34835,0.00032
3.34866,0.00063
3.34967,0
3.34998,0.00031
3.35029,0.00062
3.35282,0
3.35313,0.00031
3.35345,0.00063
3.35434,0
3.35465,0.00031
3.35497,0.00063
3.35586,0
3.35617,0.00031
3.35649,0.00063
3.35901,0
3.35932,0.00031
3.35964,0.00063
3.36064,0
3.36096,0.00032
3.36127,0.00063
3.36216,0
3.36248,0.00032
3.36279,0.00063
3.36462,0
3.36493,0.00031
3.36525,0.00063
3.36765,0
3.36797,0.00032
3.36828,0.00063
3.36894,0
3.36925,0.00031
3.36957,0.00063
3.37197,0
3.37229,0.00032
3.3726,0.00063
3.37326,0
3.37357,0.00031
3.37389,0.00063
3.3763,0
3.37661,0.00031
3.37693,0.00063
3.37758,0
3.3779,0.00032
3.37821,0.00063
3.38062,0
3.38093,0.00031
3.38125,0.00063
3.38202,0
3.38233,0.00031
3.38265,0.00063
3.38494,0
3.38525,0.00031
3.38557,0.00063
3.38634,0
3.38666,0.00032
3.38697,0.00063
3.38926,0
3.38958,0.00032
3.38989,0.00063
3.42138,0
3.4217,0.00032
3.42201,0.00063
3.42442,0
3.42473,0.00031
3.42505,0.00063
3.42605,0
3.42637,0.00032
3.42668,0.00063
3.42909,0
3.4294,0.00031
3.42972,0.00063
3.43037,0
3.43069,0.00032
3.431,0.00063
3.43341,0
3.43373,0.00032
3.43404,0.00063
3.4347,0
3.43501,0.00031
3.43533,0.00063
3.43773,0
3.43805,0.00032
3.43836,0.00063
3.43902,0
3.43933,0.00031
3.43965,0.00063
3.44205,0
3.44237,0.00032
3.44268,0.00063
3.44334,0
3.44365,0.00031
3.44397,0.00063
3.44638,0
3.44669,0.00031
3.44701,0.00063
3.44778,0
3.44809,0.00031
3.44841,0.00063
3.4507,0
3.45101,0.00031
3.45133,0.00063
3.4521,0
3.45241,0.00031
3.45273,0.00063
3.45502,0
3.45533,0.00031
3.45565,0.00063
3.45642,0
3.45674,0.00032
3.45705,0.00063
3.45934,0
3.45966,0.00032
3.45997,0.00063
3.46074,0
3.46106,0.00032
3.46137,0.00063
3.46366,0
3.46398,0.00032
3.46429,0.00063
3.46506,0
3.46538,0.00032
3.46569,0.00063
3.46798,0
3.4683,0.00032
3.46861,0.00063
3.46939,0
3.4697,0.00031
3.47001,0.00062
3.47231,0
3.47262,0.00031
3.47293,0.00062
3.47371,0
3.47402,0.00031
3.47434,0.00063
3.47663,0
3.47694,0.00031
3.47726,0.00063
3.47803,0
3.47834,0.00031
3.47866,0.00063
3.48095,0
3.48126,0.00031
3.48158,0.00063
3.48235,0
3.48267,0.00032
3.48298,0.00063
3.48527,0
3.48559,0.00032
3.4859,0.00063
3.48667,0
3.48699,0.00032
3.4873,0.00063
3.48959,0
3.48991,0.00032
3.49022,0.00063
3.49099,0
3.49131,0.00032
3.49162,0.00063
3.49391,0
3.49423,0.00032
3.49454,0.00063
3.49532,0
3.49563,0.00031
3.49594,0.00062
3.49824,0
3.49855,0.00031
3.49886,0.00062
3.49964,0
3.49995,0.00031
3.50027,0.00063
3.50256,0
3.50287,0.00031
3.50319,0.00063
3.50396,0
3.50427,0.00031
3.50459,0.00063
3.50688,0
3.50719,0.00031
3.50751,0.00063
3.50828,0
3.50859,0.00031
3.50891,0.00063
3.5112,0
3.51151,0.00031
3.51183,0.00063
3.5126,0
3.51292,0.00032
3.51323,0.00063
3.51552,0
3.51584,0.00032
3.51615,0.00063
3.51692,0
3.51724,0.00032
3.51755,0.00063
3.51984,0
3.52016,0.00032
3.52047,0.00063
3.52124,0
3.52156,0.00032
3.52187,0.00063
3.52416,0
3.52448,0.00032
3.52479,0.00063
3.52557,0
3.52588,0.00031
3.5262,0.00063
3.52849,0
3.5288,0.00031
3.52912,0.00063
3.52989,0
3.5302,0.00031
3.53052,0.00063
3.53281,0
3.53312,0.00031
3.53344,0.00063
3.53421,0
3.53452,0.00031
3.53484,0.00063
3.53713,0
3.53744,0.00031
3.53776,0.00063
3.53853,0
3.53885,0.00032
3.53916,0.00063
3.54145,0
3.54177,0.00032
3.54208,0.00063
3.54285,0
3.54317,0.00032
3.54348,0.00063
3.54577,0
3.54609,0.00032
3.5464,0.00063
3.54717,0
3.54749,0.00032
3.5478,0.00063
3.55021,0
3.55053,0.00032
3.55084,0.00063
3.5515,0
3.55181,0.00031
3.55213,0.00063
3.55453,0
3.55485,0.00032
3.55516,0.00063
3.55582,0
3.55613,0.00031
3.55645,0.00063
3.55885,0
3.55917,0.00032
3.55948,0.00063
3.56014,0
3.56045,0.00031
3.56077,0.00063
3.56318,0
3.56349,0.00031
3.56381,0.00063
3.56446,0
3.56478,0.00032
3.56509,0.00063
3.5675,0
3.56781,0.00031
3.56813,0.00063
3.56878,0
3.5691,0.00032
3.56941,0.00063
3.57182,0
3.57213,0.00031
3.57245,0.00063
3.5731,0
3.57342,0.00032
3.57373,0.00063
3.57614,0
3.57646,0.00032
3.57677,0.00063
3.57743,0
3.57774,0.00031
3.57805,0.00062
3.58046,0
3.58078,0.00032
3.58109,0.00063
3.58186,0
3.58218,0.00032
3.58249,0.00063
3.58478,0
3.5851,0.00032
3.58541,0.00063
3.58619,0
3.5865,0.00031
3.58681,0.00062
3.58911,0
3.58942,0.00031
3.58973,0.00062
3.59051,0
3.59082,0.00031
3.59114,0.00063
3.59343,0
3.59374,0.00031
3.59406,0.00063
3.59483,0
3.59514,0.00031
3.59546,0.00063
3.59775,0
3.59806,0.00031
3.59838,0.00063
3.59915,0
3.59947,0.00032
3.59978,0.00063
3.60207,0
3.60239,0.00032
3.6027,0.00063
3.60347,0
3.60379,0.00032
3.6041,0.00063
3.60639,0
3.60671,0.00032
3.60702,0.00063
3.60779,0
3.60811,0.00032
3.60842,0.00063
3.61071,0
3.61103,0.00032
3.61134,0.00063
3.61212,0
3.61243,0.00031
3.61274,0.00062
3.64342,0
3.64373,0.00031
3.64405,0.00063
3.64564,0
3.64595,0.00031
3.64627,0.00063
3.64867,0
3.64899,0.00032
3.6493,0.00063
3.65031,0
3.65062,0.00031
3.65094,0.00063
3.65335,0
3.65366,0.00031
3.65397,0.00062
3.65463,0
3.65495,0.00032
3.65526,0.00063
3.65767,0
3.65798,0.00031
3.6583,0.00063
3.65895,0
3.65927,0.00032
3.65958,0.00063
3.66199,0
3.6623,0.00031
3.66262,0.00063
3.66327,0
3.66359,0.00032
3.6639,0.00063
3.66631,0
3.66663,0.00032
3.66694,0.00063
3.6676,0
3.66791,0.00031
3.66822,0.00062
3.67063,0
3.67095,0.00032
3.67126,0.00063
3.67203,0
3.67235,0.00032
3.67266,0.00063
3.67495,0
3.67527,0.00032
3.67558,0.00063
3.67636,0
3.67667,0.00031
3.67698,0.00062
3.67928,0
3.67959,0.00031
3.6799,0.00062
3.68068,0
3.68099,0.00031
3.68131,0.00063
3.6836,0
3.68391,0.00031
3.68423,0.00063
3.685,0
3.68531,0.00031
3.68563,0.00063
3.68792,0
3.68823,0.00031
3.68855,0.00063
3.68932,0
3.68963,0.00031
3.68995,0.00063
3.69224,0
3.69255,0.00031
3.69287,0.00063
3.69364,0
3.69396,0.00032
3.69427,0.00063
3.69656,0
3.69688,0.00032
3.69719,0.00063
3.69796,0
3.69828,0.00032
3.69859,0.00063
3.70088,0
3.7012,0.00032
3.70151,0.00063
3.70228,0
3.7026,0.00032
3.70291,0.00063
3.7052,0
3.70552,0.00032
3.70583,0.00063
3.70661,0
3.70692,0.00031
3.70724,0.00063
3.70953,0
3.70984,0.00031
3.71016,0.00063
3.71093,0
3.71124,0.00031
3.71156,0.00063
3.71385,0
3.71416,0.00031
3.71448,0.00063
3.71525,0
3.71556,0.00031
3.71588,0.00063
3.71817,0
3.71848,0.00031
3.7188,0.00063
3.71957,0
3.71989,0.00032
3.7202,0.00063
3.72249,0
3.72281,0.00032
3.72312,0.00063
3.72389,0
3.72421,0.00032
3.72452,0.00063
3.72681,0
3.72713,0.00032
3.72744,0.00063
3.72821,0
3.72853,0.00032
3.72884,0.00063
3.73113,0
3.73145,0.00032
3.73176,0.00063
3.73254,0
3.73285,0.00031
3.73317,0.00063
3.73546,0
3.73577,0.00031
3.73609,0.00063
3.73686,0
3.73717,0.00031
3.73749,0.00063
3.73978,0
3.74009,0.00031
3.74041,0.00063
3.74118,0
3.74149,0.00031
3.74181,0.00063
3.7441,0
3.74441,0.00031
3.74473,0.00063
3.7455,0
3.74582,0.00032
3.74613,0.00063
3.74842,0
3.74874,0.00032
3.74905,0.00063
3.74982,0
3.75014,0.00032
3.75045,0.00063
3.75274,0
3.75306,0.00032
3.75337,0.00063
3.75414,0
3.75446,0.00032
3.75477,0.00063
3.75706,0
3.75738,0.00032
3.75769,0.00063
3.75847,0
3.75878,0.00031
3.75909,0.00062
3.76139,0
3.7617,0.00031
3.76201,0.00062
3.76279,0
3.7631,0.00031
3.76342,0.00063
3.76571,0
3.76602,0.00031
3.76634,0.00063
3.76711,0
3.76742,0.00031
3.76774,0.00063
3.77003,0
3.77034,0.00031
3.77066,0.00063
3.77143,0
3.77175,0.00032
3.77206,0.00063
3.77447,0
3.77478,0.00031
3.7751,0.00063
3.77575,0
3.77607,0.00032
3.77638,0.00063
3.77879,0
3.7791,0.00031
3.77942,0.00063
3.78007,0
3.78039,0.00032
3.7807,0.00063
3.78311,0
3.78343,0.00032
3.78374,0.00063
3.7844,0
3.78471,0.00031
3.78502,0.00062
3.78743,0
3.78775,0.00032
3.78806,0.00063
3.78872,0
3.78903,0.00031
3.78935,0.00063
3.79175,0
3.79207,0.00032
3.79238,0.00063
3.79316,0
3.79347,0.00031
3.79378,0.00062
3.79608,0
3.79639,0.00031
3.7967,0.00062
3.79748,0
3.79779,0.00031
3.79811,0.00063
3.8004,0
3.80071,0.00031
3.80103,0.00063
3.8018,0
3.80211,0.00031
3.80243,0.00063
3.80472,0
3.80503,0.00031
3.80535,0.00063
3.80612,0
3.80643,0.00031
3.80675,0.00063
3.80904,0
3.80935,0.00031
3.80967,0.00063
3.81044,0
3.81076,0.00032
3.81107,0.00063
3.81336,0
3.81368,0.00032
3.81399,0.00063
3.81476,0
3.81508,0.00032
3.81539,0.00063
3.81768,0
3.818,0.00032
3.81831,0.00063
3.81908,0
3.8194,0.00032
3.81971,0.00063
3.822,0
3.82232,0.00032
3.82263,0.00063
3.82341,0
3.82372,0.00031
3.82404,0.00063
3.82633,0
3.82664,0.00031
3.82696,0.00063
3.82773,0
3.82804,0.00031
3.82836,0.00063
3.83065,0
3.83096,0.00031
3.83128,0.00063
3.83205,0
3.83236,0.00031
3.83268,0.00063
3.83497,0
3.83528,0.00031
3.8356,0.00063
3.86464,0
3.86495,0.00031
3.86527,0.00063
3.86767,0
3.86799,0.00032
3.8683,0.00063
3.86989,0
3.87021,0.00032
3.87052,0.00063
3.87293,0
3.87324,0.00031
3.87356,0.00063
3.87456,0
3.87488,0.00032
