Time,Waiting Time
3.21608,0.03933
3.21687,0.03934
3.21766,0.03934
3.21844,0.03933
3.21923,0.03934
3.22002,0.03934
3.2208,0.03933
3.22159,0.03934
3.22238,0.03934
3.22316,0.03933
3.22395,0.03934
3.22474,0.03934
3.22552,0.03933
3.22631,0.03934
3.2271,0.03934
3.22788,0.03933
3.22867,0.03934
3.22946,0.03934
3.23024,0.03933
3.23103,0.03934
3.23182,0.03934
3.2326,0.03933
3.23339,0.03934
3.23418,0.03934
3.23496,0.03933
3.23575,0.03934
3.23654,0.03934
3.23732,0.03933
3.23811,0.03934
3.2389,0.03934
3.23968,0.03933
3.24047,0.03934
3.24126,0.03934
3.24204,0.03933
3.24283,0.03934
3.24362,0.03934
3.24371,0.03864
3.2445,0.03865
3.24529,0.03865
3.24588,0.03845
3.24666,0.03845
3.24745,0.03845
3.24804,0.03825
3.24883,0.03826
3.24961,0.03825
3.2502,0.03805
3.25099,0.03806
3.25178,0.03806
3.25236,0.03785
3.25315,0.03786
3.25394,0.03786
3.25453,0.03766
3.25531,0.03765
3.2561,0.03766
3.25669,0.03746
3.25748,0.03746
3.25826,0.03746
3.25885,0.03726
3.25964,0.03726
3.26043,0.03727
3.26102,0.03707
3.2618,0.03706
3.26259,0.03707
3.26318,0.03687
3.26396,0.03686
3.26475,0.03687
3.26534,0.03667
3.26613,0.03667
3.26691,0.03667
3.2675,0.03647
3.26829,0.03647
3.26908,0.03648
3.30048,0
3.30126,0.00047
3.30205,0.00102
3.30264,0.00065
3.30343,0.00112
3.30421,0.00166
3.30515,0
3.30593,0.00047
3.30672,0.00102
3.30731,0.00053
3.3081,0.001
3.30888,0.00155
3.30947,0.00117
3.31026,0.00164
3.31105,0.0022
3.31164,0.00018
3.31242,0.00065
3.31321,0.0012
3.3138,0.00071
3.31459,0.00118
3.31537,0.00173
3.31596,0.00135
3.31675,0.00183
3.31753,0.00237
3.31812,0.00036
3.31891,0.00083
3.3197,0.00139
3.32029,0.00089
3.32107,0.00136
3.32186,0.00191
3.32245,2.00E-05
3.32324,0.00049
3.32402,0.00103
3.32461,0.00054
3.3254,0.00102
3.32619,0.00157
3.32677,0.00118
3.32756,0.00166
3.32835,0.00221
3.32894,0.0002
3.32972,0.00066
3.33051,0.00122
3.3311,0.00072
3.33189,0.0012
3.33267,0.00174
3.33326,0.00136
3.33405,0.00184
3.33484,0.00239
3.33543,0.00038
3.33621,0.00085
3.337,0.0014
3.33759,0.00091
3.33837,0.00137
3.33916,0.00193
3.33975,0.00155
3.34054,0.00202
3.34132,0.00257
3.34191,0.00055
3.3427,0.00103
3.34349,0.00158
3.34408,0.00109
3.34486,0.00155
3.34565,0.00211
3.34624,9.00E-05
3.34703,0.00057
3.34781,0.00111
3.3484,0.00074
3.34919,0.00121
3.34997,0.00176
3.35056,0.00138
3.35135,0.00185
3.35214,0.00241
3.35273,0.00039
3.35351,0.00086
3.3543,0.00141
3.35489,0.00092
3.35568,0.00139
3.35646,0.00194
3.35705,0.00156
3.35784,0.00204
3.35863,0.00259
3.35921,0.00057
3.36,0.00104
3.36079,0.0016
3.36138,0.0011
3.36216,0.00157
3.36295,0.00212
3.36354,0.00174
3.36433,0.00222
3.36511,0.00276
3.3657,0.00075
3.36649,0.00123
3.36728,0.00178
3.36787,0.00128
3.36865,0.00175
3.36944,0.0023
3.37003,0.00029
3.37081,0.00076
3.3716,0.00131
3.37219,0.00093
3.37298,0.00141
3.37376,0.00195
3.37435,0.00146
3.37514,0.00193
3.37593,0.00249
3.37652,0.00059
3.3773,0.00106
3.37809,0.00161
3.37868,0.00112
3.37947,0.00159
3.38025,0.00214
3.38084,0.00176
3.38163,0.00223
3.38241,0.00278
3.383,0.00076
3.38379,0.00124
3.38458,0.00179
3.38517,0.0013
3.38595,0.00176
3.38674,0.00232
3.38733,0.00194
3.38812,0.00242
3.3889,0.00296
3.38949,0.00095
3.39028,0.00142
3.39107,0.00198
3.39165,0.00147
3.39244,0.00195
3.39323,0.0025
3.39382,0.00049
3.3946,0.00095
3.39539,0.00151
3.39598,0.00113
3.39677,0.0016
3.39755,0.00215
3.39814,0.00165
3.39893,0.00213
3.39972,0.00268
3.40031,0.00067
3.40109,0.00114
3.40188,0.00169
3.40247,0.00131
3.40325,0.00178
3.40404,0.00233
3.40463,0.00195
3.40542,0.00243
3.4062,0.00297
3.40679,0.00096
3.40758,0.00144
3.40837,0.00199
3.40896,0.00149
3.40974,0.00196
3.41053,0.00251
3.41112,0.00214
3.41191,0.00261
3.41269,0.00316
3.41328,0.00114
3.41407,0.00162
3.41485,0.00216
3.41544,0.00167
3.41623,0.00214
3.41702,0.0027
3.41761,0.00232
3.41839,0.00278
3.41918,0.00334
3.41977,0.00133
3.42056,0.0018
3.42134,0.00235
3.42193,0.00185
3.42272,0.00233
3.42351,0.00288
3.42409,0.00086
3.42488,0.00133
3.42567,0.00189
3.42626,0.00151
3.42704,0.00197
3.42783,0.00253
3.42842,0.00203
3.42921,0.00251
3.42999,0.00305
3.43058,0.00116
3.43137,0.00163
3.43216,0.00219
3.43275,0.00169
3.43353,0.00216
3.43432,0.00271
3.43491,0.00233
3.43569,0.0028
3.43648,0.00335
3.43707,0.00134
3.43786,0.00181
3.43864,0.00236
3.43923,0.00186
3.44002,0.00234
3.44081,0.00289
3.4414,0.00252
3.44218,0.00298
3.44297,0.00354
3.44356,0.00152
3.44435,0.002
3.44513,0.00254
3.44572,0.00205
3.44651,0.00252
3.44729,0.00307
3.44788,0.00105
3.44867,0.00153
3.44946,0.00208
3.45005,0.0017
3.45083,0.00217
3.45162,0.00272
3.45221,0.00223
3.453,0.00271
3.45378,0.00325
3.45437,0.00124
3.45516,0.00171
3.45595,0.00227
3.45653,0.00188
3.45732,0.00235
3.45811,0.00291
3.4587,0.00253
3.45948,0.00299
3.46027,0.00355
3.46086,0.00154
3.46165,0.00201
3.46243,0.00256
3.46302,0.00206
3.46381,0.00254
3.4646,0.00309
3.46519,0.00271
3.46597,0.00318
3.46676,0.00373
3.46735,0.00242
3.46813,0.00288
3.46892,0.00344
3.46951,0.00154
3.4703,0.00202
3.47108,0.00256
3.47167,0.00242
3.47246,0.00289
3.47325,0.00345
3.47384,0.00155
3.47462,0.00202
3.47541,0.00257
3.476,0.00243
3.47679,0.0029
3.47757,0.00345
3.47816,0.00155
3.47895,0.00202
3.47973,0.00257
3.48032,0.00242
3.48111,0.0029
3.4819,0.00345
3.48249,0.00156
3.48327,0.00202
3.48406,0.00258
3.48465,0.00232
3.48544,0.00279
3.48622,0.00334
3.48681,0.00156
3.4876,0.00203
3.48839,0.00259
3.48897,0.00231
3.48976,0.00279
3.49055,0.00334
3.49114,0.00156
3.49192,0.00203
3.49271,0.00258
3.5217,0
3.52248,0.00047
3.52327,0.00102
3.52473,0
3.52552,0.00047
3.52631,0.00103
3.52689,0.00052
3.52768,0.001
3.52847,0.00155
3.5294,0
3.53019,0.00047
3.53098,0.00103
3.53157,0.00088
3.53235,0.00135
3.53314,0.0019
3.53373,0
3.53452,0.00048
3.5353,0.00102
3.53589,0.00088
3.53668,0.00135
3.53747,0.00191
3.53805,0
3.53884,0.00048
3.53963,0.00103
3.54022,0.00089
3.541,0.00135
3.54179,0.00191
3.54238,1.00E-05
3.54317,0.00049
3.54395,0.00103
3.54454,0.00089
3.54533,0.00136
3.54612,0.00192
3.54671,2.00E-05
3.54749,0.00048
3.54828,0.00104
3.54887,0.00078
3.54965,0.00124
3.55044,0.0018
3.55103,2.00E-05
3.55182,0.00049
3.5526,0.00104
3.55319,0.00078
3.55398,0.00125
3.55477,0.00181
3.55536,3.00E-05
3.55614,0.00049
3.55693,0.00105
3.55752,0.00078
3.55831,0.00126
3.55909,0.0018
3.55968,2.00E-05
3.56047,0.0005
3.56125,0.00104
3.56184,0.00078
3.56263,0.00126
3.56342,0.00181
3.56401,3.00E-05
3.56479,0.0005
3.56558,0.00105
3.56617,0.00079
3.56696,0.00127
3.56774,0.00181
3.56833,3.00E-05
3.56912,0.00051
3.56991,0.00106
3.57049,0.00079
3.57128,0.00127
3.57207,0.00182
3.57266,4.00E-05
3.57344,0.00051
3.57423,0.00106
3.57482,0.0008
3.57561,0.00127
3.57639,0.00182
3.57698,4.00E-05
3.57777,0.00051
3.57856,0.00107
3.57915,0.00081
3.57993,0.00127
3.58072,0.00183
3.58131,5.00E-05
3.58209,0.00051
3.58288,0.00107
3.58347,0.0008
3.58426,0.00128
3.58504,0.00182
3.58563,4.00E-05
3.58642,0.00052
3.58721,0.00107
3.5878,0.00081
3.58858,0.00128
3.58937,0.00183
3.58996,5.00E-05
3.59075,0.00053
3.59153,0.00107
3.59212,0.00081
3.59291,0.00129
3.59369,0.00183
3.59428,5.00E-05
3.59507,0.00053
3.59586,0.00108
3.59645,0.00082
3.59723,0.00129
3.59802,0.00184
3.59861,6.00E-05
3.5994,0.00054
3.60018,0.00108
3.60077,0.00082
3.60156,0.00129
3.60235,0.00185
3.60293,6.00E-05
3.60372,0.00053
3.60451,0.00109
3.6051,0.00083
3.60588,0.00129
3.60667,0.00185
3.60726,7.00E-05
3.60805,0.00054
3.60883,0.00109
3.60942,0.00083
3.61021,0.0013
3.611,0.00185
3.61159,8.00E-05
3.61237,0.00054
3.61316,0.00109
3.61375,0.00083
3.61453,0.0013
3.61532,0.00185
3.61591,7.00E-05
3.6167,0.00055
3.61748,0.00109
3.61807,0.00083
3.61886,0.00131
3.61965,0.00186
3.62024,8.00E-05
3.62102,0.00055
3.62181,0.0011
3.6224,0.00084
3.62319,0.00132
3.62397,0.00186
3.62456,8.00E-05
3.62535,0.00056
3.62613,0.0011
3.62672,0.00084
3.62751,0.00131
3.6283,0.00187
3.62889,9.00E-05
3.62967,0.00055
3.63046,0.00111
3.63105,0.00085
3.63184,0.00132
3.63262,0.00187
3.63321,9.00E-05
3.634,0.00056
3.63479,0.00112
3.63537,0.00085
3.63616,0.00132
3.63695,0.00188
3.63754,0.0001
3.63832,0.00056
3.63911,0.00112
3.6397,0.00085
3.64049,0.00133
3.64127,0.00187
3.64186,9.00E-05
3.64265,0.00057
3.64344,0.00112
3.64403,0.00086
3.64481,0.00133
3.6456,0.00188
3.64619,1.00E-04
3.64697,0.00057
3.64776,0.00112
3.64835,0.00086
3.64914,0.00134
3.64992,0.00188
3.65053,0
3.65131,0.00047
3.6521,0.00102
3.65269,0.00088
3.65348,0.00135
3.65426,0.0019
3.65485,0
3.65564,0.00048
3.65642,0.00102
3.65701,0.00088
3.6578,0.00135
3.65859,0.00191
3.65918,1.00E-05
3.65996,0.00048
3.66075,0.00103
3.66134,0.00089
3.66213,0.00136
3.66291,0.00191
3.6635,1.00E-05
3.66429,0.00048
3.66508,0.00104
3.66566,0.00088
3.66645,0.00136
3.66724,0.00191
3.66783,2.00E-05
3.66861,0.00048
3.6694,0.00104
3.66999,0.00089
3.67078,0.00137
3.67156,0.00191
3.67215,2.00E-05
3.67294,0.00049
3.67373,0.00105
3.67432,0.0009
3.6751,0.00137
3.67589,0.00192
3.67648,2.00E-05
3.67726,0.00049
3.67805,0.00104
3.67864,0.0009
3.67943,0.00138
3.68021,0.00192
3.6808,2.00E-05
3.68159,0.0005
3.68238,0.00105
3.68297,0.00079
3.68375,0.00126
3.68454,0.00181
3.68513,3.00E-05
3.68592,0.00051
3.6867,0.00105
3.68729,0.00079
3.68808,0.00127
3.68886,0.00181
3.68945,3.00E-05
3.69024,0.00051
3.69103,0.00106
3.69162,0.0008
3.6924,0.00126
3.69319,0.00182
3.69378,4.00E-05
3.69457,0.00051
3.69535,0.00106
3.69594,0.0008
3.69673,0.00127
3.69752,0.00183
3.6981,4.00E-05
3.69889,0.00051
3.69968,0.00107
3.70027,0.0008
3.70105,0.00127
3.70184,0.00182
3.70243,4.00E-05
3.70322,0.00052
3.704,0.00106
3.70459,0.0008
3.70538,0.00128
3.70617,0.00183
3.70676,5.00E-05
3.70754,0.00052
3.70833,0.00107
3.70892,0.00081
3.7097,0.00128
3.71049,0.00183
3.71108,5.00E-05
3.71187,0.00053
3.71265,0.00107
3.71324,0.00081
3.71403,0.00129
3.71482,0.00184
3.74373,0
3.74452,0.00047
3.74531,0.00103
3.74595,0
3.74674,0.00047
3.74752,0.00102
3.74899,0
3.74977,0.00047
3.75056,0.00102
3.75115,0.00053
3.75194,0.001
3.75272,0.00155
3.75366,0
3.75445,0.00048
3.75523,0.00102
3.75582,0.00087
3.75661,0.00135
3.7574,0.0019
3.75799,1.00E-05
3.75877,0.00047
3.75956,0.00103
3.76015,0.00088
3.76093,0.00135
3.76172,0.0019
3.76231,1.00E-05
3.7631,0.00048
3.76388,0.00103
3.76447,0.00088
3.76526,0.00136
3.76605,0.00191
3.76664,1.00E-05
3.76742,0.00048
3.76821,0.00103
3.7688,0.00089
3.76959,0.00137
3.77037,0.00191
3.77096,1.00E-05
3.77175,0.00049
3.77253,0.00103
3.77312,0.00077
3.77391,0.00125
3.7747,0.0018
3.77529,2.00E-05
3.77607,0.00049
3.77686,0.00104
3.77745,0.00078
3.77824,0.00126
3.77902,0.0018
3.77961,2.00E-05
3.7804,0.0005
3.78119,0.00105
3.78177,0.00078
3.78256,0.00125
3.78335,0.00181
3.78394,3.00E-05
3.78472,0.00049
3.78551,0.00105
3.7861,0.00079
3.78689,0.00126
3.78767,0.00181
3.78826,3.00E-05
3.78905,0.0005
3.78984,0.00106
3.79043,0.0008
3.79121,0.00126
3.792,0.00181
3.79259,4.00E-05
3.79337,0.0005
3.79416,0.00105
3.79475,0.00079
3.79554,0.00127
3.79632,0.00181
3.79691,3.00E-05
3.7977,0.00051
3.79849,0.00106
3.79908,0.0008
3.79986,0.00127
3.80065,0.00182
3.80124,4.00E-05
3.80203,0.00052
3.80281,0.00106
3.8034,0.0008
3.80419,0.00128
3.80497,0.00182
3.80556,4.00E-05
3.80635,0.00052
3.80714,0.00107
3.80773,0.00081
3.80851,0.00127
3.8093,0.00183
3.80989,5.00E-05
3.81068,0.00052
3.81146,0.00107
3.81205,0.00081
3.81284,0.00128
3.81363,0.00184
3.81421,5.00E-05
3.815,0.00052
3.81579,0.00108
3.81638,0.00082
3.81716,0.00128
3.81795,0.00184
3.81854,6.00E-05
3.81933,0.00053
3.82011,0.00108
3.8207,0.00081
3.82149,0.00129
3.82228,0.00184
3.82287,6.00E-05
3.82365,0.00053
3.82444,0.00108
3.82503,0.00082
3.82581,0.00129
3.8266,0.00184
3.82719,6.00E-05
3.82798,0.00054
3.82876,0.00108
3.82935,0.00082
3.83014,0.0013
3.83093,0.00185
3.83152,7.00E-05
3.8323,0.00054
3.83309,0.00109
3.83368,0.00083
3.83447,0.0013
3.83525,0.00185
3.83584,7.00E-05
3.83663,0.00054
3.83741,0.00109
3.838,0.00083
3.83879,0.0013
3.83958,0.00186
3.84017,8.00E-05
3.84095,0.00054
3.84174,0.0011
3.84233,0.00084
3.84312,0.00131
3.8439,0.00186
3.84449,8.00E-05
3.84528,0.00055
3.84607,0.00111
3.84665,0.00083
3.84744,0.00131
3.84823,0.00186
3.84882,8.00E-05
3.8496,0.00055
3.85039,0.0011
3.85098,0.00084
3.85177,0.00132
3.85255,0.00186
3.85314,8.00E-05
3.85393,0.00056
3.85472,0.00111
3.85531,0.00085
3.85609,0.00132
3.85688,0.00187
3.85747,9.00E-05
3.85825,0.00056
3.85904,0.00111
3.85963,0.00085
3.86042,0.00133
3.8612,0.00187
3.86179,9.00E-05
3.86258,0.00057
3.86337,0.00112
3.86396,0.00086
3.86474,0.00132
3.86553,0.00188
3.86612,0.0001
3.86691,0.00057
3.86769,0.00112
3.86828,0.00086
3.86907,0.00133
3.86985,0.00188
3.87044,1.00E-04
3.87123,0.00057
3.87202,0.00113
3.87261,0.00086
3.87339,0.00133
3.87418,0.00188
3.87478,0
3.87557,0.00047
3.87636,0.00103
3.87694,0.00087
3.87773,0.00135
3.87852,0.0019
3.87911,1.00E-05
3.87989,0.00047
3.88068,0.00103
3.88127,0.00088
3.88206,0.00136
3.88284,0.0019
3.88343,0
3.88422,0.00048
3.88501,0.00103
3.8856,0.00089
3.88638,0.00136
3.88717,0.00191
3.88776,1.00E-05
3.88854,0.00048
3.88933,0.00103
3.88992,0.00089
3.89071,0.00136
3.89149,0.00191
3.89208,1.00E-05
3.89287,0.00049
3.89366,0.00104
3.89425,0.00078
3.89503,0.00125
3.89582,0.0018
3.89641,2.00E-05
3.8972,0.0005
3.89798,0.00104
3.89857,0.00078
3.89936,0.00125
3.90014,0.0018
3.90073,2.00E-05
3.90152,0.00049
3.90231,0.00105
3.9029,0.00079
3.90368,0.00125
3.90447,0.00181
3.90506,3.00E-05
3.90585,0.0005
3.90663,0.00105
3.90722,0.00079
3.90801,0.00126
3.9088,0.00181
3.90938,3.00E-05
3.91017,0.0005
3.91096,0.00105
3.91155,0.00079
3.91233,0.00126
3.91312,0.00181
3.91371,3.00E-05
3.9145,0.00051
3.91528,0.00105
3.91587,0.00079
3.91666,0.00127
3.91745,0.00182
3.91804,4.00E-05
3.91882,0.00051
3.91961,0.00106
3.9202,0.0008
3.92098,0.00127
3.92177,0.00182
3.92236,4.00E-05
3.92315,0.00052
3.92393,0.00106
3.92452,0.0008
3.92531,0.00127
3.9261,0.00183
3.92669,5.00E-05
3.92747,0.00051
3.92826,0.00107
3.92885,0.00081
3.92964,0.00128
3.93042,0.00183
3.93101,5.00E-05
3.9318,0.00052
3.93258,0.00107
3.93317,0.00081
3.93396,0.00128
3.93475,0.00184
3.93534,6.00E-05
3.93612,0.00052
3.93691,0.00108
3.96495,0
3.96574,0.00047
3.96652,0.00102
3.96799,0
3.96877,0.00047
3.96956,0.00102
3.97021,0
3.97099,0.00047
3.97178,0.00102
3.97324,0
3.97403,0.00047
3.97482,0.00103
3.97541,0.00053
3.97619,0.001
3.97698,0.00155
3.97792,0
3.9787,0.00047
3.97949,0.00102
3.98008,0.00088
3.98087,0.00135
3.98165,0.0019
3.98224,0
3.98303,0.00048
3.98381,0.00102
